"","Road_ID","UNIT_ID","Transect_ID","Point_ID","Year","Date","Species_Alpha_Code","Time_Interval","Sighting_angle","Exact_Distance","Distance_category","Flyover2","Sex","Detection_Type","Group.size","Notes","Identity"
"3478","KOUG",4,6,18,2019,"13-May-2019","WIPT",1,"260","217",NA,"N","M","AV","1","","KOUG-04-06-18-2019"
"3479","KOUG",4,6,18,2019,"13-May-2019","WIPT",1,"260","217",NA,"N","F","AV","1","","KOUG-04-06-18-2019"
"3480","KOUG",4,6,18,2019,"13-May-2019","WIPT",1,"260","217",NA,"N","M","AV","1","","KOUG-04-06-18-2019"
"3481","KOUG",4,6,18,2019,"13-May-2019","WIPT",4,"12","150",NA,"N","M","A","1","","KOUG-04-06-18-2019"
"3482","KOUG",4,6,18,2019,"13-May-2019","WIPT",6,"274","300",NA,"N","M","A","1","","KOUG-04-06-18-2019"
"3483","KOUG",4,6,18,2019,"13-May-2019","WISN",5,"-999","-999",NA,"Y","U","A","1","","KOUG-04-06-18-2019"
"3484","KOUG",5,6,18,2019,"6-Jul-2019","CORE",0,"-999","-999",NA,"Y","U","VA","2","","KOUG-05-06-18-2019"
"3485","KOUG",5,6,18,2019,"6-Jul-2019","FOSP",4,"-999","-999",201,"N","U","A","1","","KOUG-05-06-18-2019"
"3486","KOUG",5,6,18,2019,"6-Jul-2019","GCSP",0,"-999","-999",201,"N","U","A","1","","KOUG-05-06-18-2019"
"3487","KOUG",5,6,18,2019,"6-Jul-2019","GCSP",2,"-999","-999",1,"N","U","A","1","","KOUG-05-06-18-2019"
"3488","KOUG",5,6,18,2019,"6-Jul-2019","GCSP",6,"-999","-999",101,"N","U","A","1","","KOUG-05-06-18-2019"
"3489","KOUG",5,6,18,2019,"6-Jul-2019","LALO",8,"-999","-999",1,"N","U","A","1","","KOUG-05-06-18-2019"
"3490","KOUG",5,6,18,2019,"6-Jul-2019","SAVS",2,"-999","-999",101,"N","U","A","1","","KOUG-05-06-18-2019"
"3491","KOUG",5,6,18,2019,"6-Jul-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","KOUG-05-06-18-2019"
"3492","KOUG",5,6,18,2019,"6-Jul-2019","WISN",1,"10","207",NA,"N","U","AV","1","","KOUG-05-06-18-2019"
"3493","KOUG",5,6,18,2019,"6-Jul-2019","WISN",9,"-999","-999",NA,"Y","U","A","1","","KOUG-05-06-18-2019"
"3494","TELL",4,9,18,2019,"31-May-2019","CORE",9,"-999","-999",NA,"Y","U","A","1","","TELL-04-09-18-2019"
"3495","TELL",4,9,18,2019,"31-May-2019","GCSP",0,"-999","-999",201,"N","U","A","1","","TELL-04-09-18-2019"
"3496","TELL",4,9,18,2019,"31-May-2019","LALO",2,"-999","-999",201,"N","U","V","1","","TELL-04-09-18-2019"
"3497","TELL",4,9,18,2019,"31-May-2019","LALO",3,"-999","-999",1,"N","U","AV","1","","TELL-04-09-18-2019"
"3498","TELL",4,9,18,2019,"31-May-2019","LALO",7,"-999","-999",201,"N","U","V","2","","TELL-04-09-18-2019"
"3499","TELL",4,9,18,2019,"31-May-2019","PAGP",0,"324","234",NA,"N","U","AV","2","","TELL-04-09-18-2019"
"3500","TELL",4,9,18,2019,"31-May-2019","PAGP",1,"172","300",NA,"N","U","A","1","","TELL-04-09-18-2019"
"3501","TELL",4,9,18,2019,"31-May-2019","SAVS",3,"-999","-999",1,"N","U","V","2","","TELL-04-09-18-2019"
"3502","TELL",4,9,18,2019,"31-May-2019","WESA",0,"-999","-999",NA,"Y","U","A","1","","TELL-04-09-18-2019"
"3503","TELL",4,9,18,2019,"31-May-2019","WESA",4,"-999","-999",1,"N","U","V","1","","TELL-04-09-18-2019"
"3504","TELL",4,9,18,2019,"31-May-2019","WIPT",6,"1","750",NA,"N","M,U","V","2","","TELL-04-09-18-2019"
"3505","TELL",4,9,18,2019,"31-May-2019","WIPT",9,"338","550",NA,"N","M","V","1","","TELL-04-09-18-2019"
"3506","TELL",4,9,18,2019,"31-May-2019","WISN",2,"-999","-999",NA,"Y","U","A","1","","TELL-04-09-18-2019"
"3507","COUN",3,10,18,2019,"5-Jun-2019","AMPI",2,"-999","-999",NA,"Y","U","A","1","","COUN-03-10-18-2019"
"3508","COUN",3,10,18,2019,"5-Jun-2019","CORE",0,"-999","-999",NA,"Y","U","A","1","","COUN-03-10-18-2019"
"3509","COUN",3,10,18,2019,"5-Jun-2019","CORE",7,"-999","-999",NA,"Y","U","A","1","","COUN-03-10-18-2019"
"3510","COUN",3,10,18,2019,"5-Jun-2019","GCSP",1,"-999","-999",101,"N","U","A","1","","COUN-03-10-18-2019"
"3511","COUN",3,10,18,2019,"5-Jun-2019","GCSP",4,"-999","-999",101,"N","U","A","1","","COUN-03-10-18-2019"
"3512","COUN",3,10,18,2019,"5-Jun-2019","GCTH",9,"-999","-999",101,"N","U","A","1","","COUN-03-10-18-2019"
"3513","COUN",3,10,18,2019,"5-Jun-2019","LTJA",5,"90","60",NA,"N","U","V","1","","COUN-03-10-18-2019"
"3514","COUN",4,14,18,2019,"25-May-2019","CANG",6,"-999","-999",201,"N","U","A","1","","COUN-04-14-18-2019"
"3515","COUN",4,14,18,2019,"25-May-2019","LALO",0,"-999","-999",1,"N","U","A","1","","COUN-04-14-18-2019"
"3516","COUN",4,14,18,2019,"25-May-2019","LALO",1,"-999","-999",NA,"Y","U","AV","1","","COUN-04-14-18-2019"
"3517","COUN",4,14,18,2019,"25-May-2019","LALO",2,"-999","-999",1,"N","U","A","1","","COUN-04-14-18-2019"
"3518","COUN",4,14,18,2019,"25-May-2019","LALO",3,"-999","-999",101,"N","U","A","1","","COUN-04-14-18-2019"
"3519","COUN",4,14,18,2019,"25-May-2019","LALO",8,"-999","-999",1,"N","U","AV","4","","COUN-04-14-18-2019"
"3520","COUN",4,14,18,2019,"25-May-2019","LTJA",5,"164","248",NA,"N","U","V","1","","COUN-04-14-18-2019"
"3521","COUN",4,14,18,2019,"25-May-2019","SACR",9,"-999","-999",201,"N","U","A","1","","COUN-04-14-18-2019"
"3522","COUN",4,14,18,2019,"25-May-2019","WIPT",0,"240","182",NA,"N","M","V","1","","COUN-04-14-18-2019"
"3523","COUN",4,14,18,2019,"25-May-2019","WIPT",2,"302","200",NA,"N","M","AV","1","","COUN-04-14-18-2019"
"3524","COUN",4,14,18,2019,"25-May-2019","WIPT",4,"302","200",NA,"N","M","A","1","","COUN-04-14-18-2019"
"3525","TELL",4,18,18,2019,"28-May-2019","BTGO",1,"344","250",NA,"N","U","A","1","","TELL-04-18-18-2019"
"3526","TELL",4,18,18,2019,"28-May-2019","FOSP",8,"-999","-999",101,"N","U","A","1","","TELL-04-18-18-2019"
"3527","TELL",4,18,18,2019,"28-May-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","TELL-04-18-18-2019"
"3528","TELL",4,18,18,2019,"28-May-2019","GCSP",1,"-999","-999",201,"N","U","A","1","","TELL-04-18-18-2019"
"3529","TELL",4,18,18,2019,"28-May-2019","LALO",3,"-999","-999",101,"N","U","A","1","","TELL-04-18-18-2019"
"3530","TELL",4,18,18,2019,"28-May-2019","LALO",9,"-999","-999",101,"N","U","A","1","","TELL-04-18-18-2019"
"3531","TELL",4,18,18,2019,"28-May-2019","SAVS",7,"-999","-999",1,"N","U","A","1","","TELL-04-18-18-2019"
"3532","TELL",4,18,18,2019,"28-May-2019","WESA",5,"-999","-999",101,"N","U","A","1","","TELL-04-18-18-2019"
"3533","TELL",4,18,18,2019,"28-May-2019","WIPT",0,"51","250",NA,"N","M","A","1","","TELL-04-18-18-2019"
"3534","TELL",4,18,18,2019,"28-May-2019","WIPT",4,"22","75",NA,"N","M","A","1","","TELL-04-18-18-2019"
"3535","TELL",4,18,18,2019,"28-May-2019","WIPT",5,"164","350",NA,"N","M","A","1","","TELL-04-18-18-2019"
"3536","TELL",4,18,18,2019,"28-May-2019","WIPT",5,"224","200",NA,"N","M","A","1","","TELL-04-18-18-2019"
"3537","TELL",4,18,18,2019,"28-May-2019","WIPT",9,"242","100",NA,"N","M","A","1","","TELL-04-18-18-2019"
"3538","TELL",4,18,18,2019,"28-May-2019","WISN",1,"-999","-999",NA,"Y","U","A","1","","TELL-04-18-18-2019"
"3539","TELL",1,19,18,2019,"7-Jun-2019","LALO",5,"-999","-999",1,"N","U","V","1","","TELL-01-19-18-2019"
"3540","TELL",1,19,18,2019,"7-Jun-2019","NOWH",3,"-999","-999",101,"N","U","A","1","","TELL-01-19-18-2019"
"3541","TELL",1,19,18,2019,"7-Jun-2019","SAVS",0,"-999","-999",101,"N","U","A","1","","TELL-01-19-18-2019"
"3542","TELL",1,19,18,2019,"7-Jun-2019","SAVS",0,"-999","-999",1,"N","U","A","1","CALLING A LOT","TELL-01-19-18-2019"
"3543","TELL",1,19,18,2019,"7-Jun-2019","SNBU",2,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-18-2019"
"3544","TELL",1,19,18,2019,"7-Jun-2019","WIPT",2,"43","400",NA,"N","M","A","1","","TELL-01-19-18-2019"
"3545","TELL",1,19,18,2019,"7-Jun-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-18-2019"
"3546","TELL",1,19,18,2019,"7-Jun-2019","WISN",3,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-18-2019"
"3547","KOUG",4,21,18,2019,"17-May-2019","AMPI",3,"-999","-999",NA,"Y","U","A","1","","KOUG-04-21-18-2019"
"3548","KOUG",4,21,18,2019,"17-May-2019","AMPI",8,"-999","-999",1,"N","U","AV","1","","KOUG-04-21-18-2019"
"3549","KOUG",4,21,18,2019,"17-May-2019","GULL",7,"-999","-999",NA,"Y","U","A","1","","KOUG-04-21-18-2019"
"3550","KOUG",4,21,18,2019,"17-May-2019","ROPT",2,"36","400+",NA,"N","M","VA","1","","KOUG-04-21-18-2019"
"3551","KOUG",4,21,18,2019,"17-May-2019","ROPT",3,"104","400+",NA,"N","M","A","1","","KOUG-04-21-18-2019"
"3552","KOUG",4,21,18,2019,"17-May-2019","ROPT",6,"340","400+",NA,"N","U","V","1","","KOUG-04-21-18-2019"
"3553","KOUG",4,21,18,2019,"17-May-2019","SQUIR",4,"177","250",NA,"N","U","A","1","","KOUG-04-21-18-2019"
"3554","KOUG",4,21,18,2019,"17-May-2019","WATA",3,"-999","-999",201,"N","U","A","1","","KOUG-04-21-18-2019"
"3555","KOUG",4,21,18,2019,"17-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","KOUG-04-21-18-2019"
"3556","TELL",2,22,18,2019,"29-May-2019","GCSP",0,"-999","-999",1,"N","U","A","1","","TELL-02-22-18-2019"
"3557","TELL",2,22,18,2019,"29-May-2019","GLGU",2,"6","400",NA,"N","U","V","1","","TELL-02-22-18-2019"
"3558","TELL",2,22,18,2019,"29-May-2019","LALO",0,"-999","-999",1,"N","U","A","1","","TELL-02-22-18-2019"
"3559","TELL",2,22,18,2019,"29-May-2019","LALO",0,"-999","-999",101,"N","U","AV","1","","TELL-02-22-18-2019"
"3560","TELL",2,22,18,2019,"29-May-2019","LALO",1,"-999","-999",101,"N","U","A","1","","TELL-02-22-18-2019"
"3561","TELL",2,22,18,2019,"29-May-2019","LALO",3,"-999","-999",1,"N","U","AV","1","","TELL-02-22-18-2019"
"3562","TELL",2,22,18,2019,"29-May-2019","LTJA",4,"-999","-999",NA,"Y","U","VA","1","","TELL-02-22-18-2019"
"3563","TELL",2,22,18,2019,"29-May-2019","ROPT",9,"226","160",NA,"N","M","V","1","","TELL-02-22-18-2019"
"3564","TELL",2,22,18,2019,"29-May-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","TELL-02-22-18-2019"
"3565","TELL",2,22,18,2019,"29-May-2019","WCSP",3,"-999","-999",101,"N","U","A","1","","TELL-02-22-18-2019"
"3566","TELL",2,22,18,2019,"29-May-2019","WIPT",4,"148","300",NA,"N","M","A","1","","TELL-02-22-18-2019"
"3567","TELL",2,22,18,2019,"29-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","TELL-02-22-18-2019"
"3568","KOUG",5,25,18,2019,"19-Jul-2019","ARWA",0,"-999","-999",101,"N","U","A","2","","KOUG-05-25-18-2019"
"3569","KOUG",5,25,18,2019,"19-Jul-2019","FOSP",0,"-999","-999",101,"N","U","A","1","","KOUG-05-25-18-2019"
"3570","KOUG",5,25,18,2019,"19-Jul-2019","FOSP",4,"-999","-999",101,"N","U","A","1","","KOUG-05-25-18-2019"
"3571","KOUG",5,25,18,2019,"19-Jul-2019","NOWA",9,"-999","-999",101,"N","U","A","1","","KOUG-05-25-18-2019"
"3572","KOUG",5,25,18,2019,"19-Jul-2019","SAVS",2,"-999","-999",1,"N","U","A","1","","KOUG-05-25-18-2019"
"3573","COUN",2,1,19,2019,"20-Jun-2019","AMGP",2,"165","183",NA,"N","U","VA","1","","COUN-02-01-19-2019"
"3574","COUN",2,1,19,2019,"20-Jun-2019","AMPI",0,"-999","-999",201,"N","U","A","1","","COUN-02-01-19-2019"
"3575","COUN",2,1,19,2019,"20-Jun-2019","CORE",0,"-999","-999",NA,"Y","U","A","1","","COUN-02-01-19-2019"
"3576","COUN",2,1,19,2019,"20-Jun-2019","CORE",1,"-999","-999",1,"N","U","AV","3","","COUN-02-01-19-2019"
"3577","COUN",2,1,19,2019,"20-Jun-2019","FOSP",8,"-999","-999",201,"N","U","A","1","","COUN-02-01-19-2019"
"3578","COUN",2,1,19,2019,"20-Jun-2019","GCSP",0,"-999","-999",NA,"Y","U","A","1","","COUN-02-01-19-2019"
"3579","COUN",2,1,19,2019,"20-Jun-2019","GCTH",0,"-999","-999",101,"N","U","A","1","","COUN-02-01-19-2019"
"3580","COUN",5,2,19,2019,"4-Jul-2019","LALO",9,"-999","-999",1,"N","U","A","1","","COUN-05-02-19-2019"
"3581","COUN",5,2,19,2019,"4-Jul-2019","LTJA",5,"-999","-999",NA,"Y","U","VA","1","","COUN-05-02-19-2019"
"3582","COUN",5,2,19,2019,"4-Jul-2019","SAVS",0,"-999","-999",1,"N","U","A","2","","COUN-05-02-19-2019"
"3583","TELL",3,4,19,2019,"23-Jul-2019","LALO",5,"-999","-999",NA,"Y","U","V","1","","TELL-03-04-19-2019"
"3584","TELL",3,4,19,2019,"23-Jul-2019","LALO",8,"-999","-999",101,"N","U","A","1","","TELL-03-04-19-2019"
"3585","TELL",3,4,19,2019,"23-Jul-2019","LTJA",9,"-999","-999",NA,"Y","U","VA","1","","TELL-03-04-19-2019"
"3586","TELL",3,4,19,2019,"23-Jul-2019","PAGP",0,"82","126",NA,"N","U","AV","1","JUV","TELL-03-04-19-2019"
"3587","TELL",3,4,19,2019,"23-Jul-2019","PAGP",2,"280","82",NA,"N","U","V","1","JUV","TELL-03-04-19-2019"
"3588","TELL",3,4,19,2019,"23-Jul-2019","SQUIR",1,"185","171",NA,"N","U","A","1","","TELL-03-04-19-2019"
"3589","KOUG",5,6,19,2019,"6-Jul-2019","AMPI",6,"-999","-999",1,"N","U","A","1","","KOUG-05-06-19-2019"
"3590","KOUG",5,6,19,2019,"6-Jul-2019","GCSP",1,"-999","-999",201,"N","U","A","1","","KOUG-05-06-19-2019"
"3591","COUN",2,17,19,2019,"11-Jun-2019","CORE",7,"-999","-999",NA,"Y","U","AV","1","","COUN-02-17-19-2019"
"3592","COUN",2,17,19,2019,"11-Jun-2019","FOSP",0,"-999","-999",1,"N","U","AV","2","","COUN-02-17-19-2019"
"3593","COUN",2,17,19,2019,"11-Jun-2019","GCSP",0,"-999","-999",1,"N","U","A","1","","COUN-02-17-19-2019"
"3594","COUN",2,17,19,2019,"11-Jun-2019","GCTH",0,"-999","-999",1,"N","U","A","2","","COUN-02-17-19-2019"
"3595","COUN",2,17,19,2019,"11-Jun-2019","GCTH",3,"-999","-999",101,"N","U","A","1","","COUN-02-17-19-2019"
"3596","COUN",2,17,19,2019,"11-Jun-2019","NOWA",1,"-999","-999",1,"N","U","A","1","","COUN-02-17-19-2019"
"3597","COUN",2,17,19,2019,"11-Jun-2019","WIWA",7,"-999","-999",101,"N","U","A","1","","COUN-02-17-19-2019"
"3598","TELL",2,18,19,2019,"18-Jun-2019","AMPI",3,"-999","-999",NA,"Y","U","A","1","","TELL-02-18-19-2019"
"3599","TELL",2,18,19,2019,"18-Jun-2019","AMRO",3,"1","324",NA,"N","U","A","1","","TELL-02-18-19-2019"
"3600","TELL",2,18,19,2019,"18-Jun-2019","BLUE",0,"-999","-999",101,"N","U","A","1","","TELL-02-18-19-2019"
"3601","TELL",2,18,19,2019,"18-Jun-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","TELL-02-18-19-2019"
"3602","TELL",2,18,19,2019,"18-Jun-2019","LTJA",5,"-999","-999",NA,"Y","U","V","1","","TELL-02-18-19-2019"
"3603","TELL",2,18,19,2019,"18-Jun-2019","NOWH",8,"-999","-999",NA,"Y","U","V","1","","TELL-02-18-19-2019"
"3604","TELL",2,18,19,2019,"18-Jun-2019","WIWA",0,"-999","-999",101,"N","U","A","1","","TELL-02-18-19-2019"
"3605","TELL",4,18,19,2019,"28-May-2019","BLUE",9,"-999","-999",1,"N","U","A","1","","TELL-04-18-19-2019"
"3606","TELL",4,18,19,2019,"28-May-2019","BTGO",1,"264","150",NA,"N","U","A","1","","TELL-04-18-19-2019"
"3607","TELL",4,18,19,2019,"28-May-2019","BTGO",2,"310","250",NA,"N","U","A","1","","TELL-04-18-19-2019"
"3608","TELL",4,18,19,2019,"28-May-2019","CANG",4,"-999","-999",201,"N","U","A","2","","TELL-04-18-19-2019"
"3609","TELL",4,18,19,2019,"28-May-2019","CORE",7,"-999","-999",NA,"Y","U","A","1","","TELL-04-18-19-2019"
"3610","TELL",4,18,19,2019,"28-May-2019","FOSP",0,"-999","-999",101,"N","U","A","1","","TELL-04-18-19-2019"
"3611","TELL",4,18,19,2019,"28-May-2019","FOSP",1,"-999","-999",101,"N","U","A","1","","TELL-04-18-19-2019"
"3612","TELL",4,18,19,2019,"28-May-2019","GCSP",1,"-999","-999",101,"N","U","A","2","","TELL-04-18-19-2019"
"3613","TELL",4,18,19,2019,"28-May-2019","LALO",5,"-999","-999",1,"N","U","A","1","","TELL-04-18-19-2019"
"3614","TELL",4,18,19,2019,"28-May-2019","LTJA",0,"-999","-999",NA,"Y","U","VA","1","","TELL-04-18-19-2019"
"3615","TELL",4,18,19,2019,"28-May-2019","LTJA",7,"312","50",NA,"N","U","VA","1","","TELL-04-18-19-2019"
"3616","TELL",4,18,19,2019,"28-May-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","TELL-04-18-19-2019"
"3617","TELL",4,18,19,2019,"28-May-2019","WESA",5,"-999","-999",1,"N","U","A","1","","TELL-04-18-19-2019"
"3618","TELL",4,18,19,2019,"28-May-2019","WIPT",8,"14","100",NA,"N","M","A","1","","TELL-04-18-19-2019"
"3619","TELL",4,18,19,2019,"28-May-2019","WISN",9,"-999","-999",NA,"Y","U","A","1","","TELL-04-18-19-2019"
"3620","TELL",1,19,19,2019,"7-Jun-2019","AMGP",4,"57","250",NA,"N","U","A","1","","TELL-01-19-19-2019"
"3621","TELL",1,19,19,2019,"7-Jun-2019","AMGP",9,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-19-2019"
"3622","TELL",1,19,19,2019,"7-Jun-2019","AMPI",1,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-19-2019"
"3623","TELL",1,19,19,2019,"7-Jun-2019","GCSP",9,"-999","-999",201,"N","U","A","1","","TELL-01-19-19-2019"
"3624","TELL",1,19,19,2019,"7-Jun-2019","LALO",7,"-999","-999",101,"N","U","A","1","","TELL-01-19-19-2019"
"3625","TELL",1,19,19,2019,"7-Jun-2019","ROPT",0,"63","300",NA,"N","M","A","1","","TELL-01-19-19-2019"
"3626","TELL",1,19,19,2019,"7-Jun-2019","SAVS",2,"-999","-999",101,"N","U","A","1","","TELL-01-19-19-2019"
"3627","TELL",1,19,19,2019,"7-Jun-2019","WISN",1,"-999","-999",NA,"Y","U","A","1","","TELL-01-19-19-2019"
"3628","COUN",3,19,19,2019,"30-May-2019","AMGP",4,"281","55",NA,"N","U","V","1","","COUN-03-19-19-2019"
"3629","COUN",3,19,19,2019,"30-May-2019","BLUE",0,"-999","-999",101,"N","U","AV","1","","COUN-03-19-19-2019"
"3630","COUN",3,19,19,2019,"30-May-2019","CORE",8,"-999","-999",NA,"Y","U","A","1","","COUN-03-19-19-2019"
"3631","COUN",3,19,19,2019,"30-May-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","COUN-03-19-19-2019"
"3632","COUN",3,19,19,2019,"30-May-2019","LALO",0,"-999","-999",1,"N","U","VA","2","","COUN-03-19-19-2019"
"3633","COUN",3,19,19,2019,"30-May-2019","LALO",6,"-999","-999",1,"N","U","A","1","","COUN-03-19-19-2019"
"3634","COUN",3,19,19,2019,"30-May-2019","PAGP",0,"-999","-999",NA,"Y","U","AV","2","","COUN-03-19-19-2019"
"3635","COUN",3,19,19,2019,"30-May-2019","PAGP",2,"-999","-999",NA,"Y","U","A","1","","COUN-03-19-19-2019"
"3636","COUN",3,19,19,2019,"30-May-2019","PAGP",4,"15","300",NA,"N","U","V","1","","COUN-03-19-19-2019"
"3637","COUN",3,19,19,2019,"30-May-2019","SAVS",1,"-999","-999",101,"N","U","A","1","","COUN-03-19-19-2019"
"3638","COUN",3,19,19,2019,"30-May-2019","SAVS",9,"-999","-999",1,"N","U","V","2","","COUN-03-19-19-2019"
"3639","COUN",3,19,19,2019,"30-May-2019","WESA",2,"-999","-999",NA,"Y","U","AV","1","","COUN-03-19-19-2019"
"3640","COUN",3,19,19,2019,"30-May-2019","WHIM",4,"15","300",NA,"N","U","AV","1","","COUN-03-19-19-2019"
"3641","COUN",3,19,19,2019,"30-May-2019","WIPT",5,"81","310",NA,"N","M","AV","2","","COUN-03-19-19-2019"
"3642","COUN",3,19,19,2019,"30-May-2019","WIPT",7,"29","200",NA,"N","M","VA","1","","COUN-03-19-19-2019"
"3643","KOUG",4,19,19,2019,"10-May-2019","AMRO",7,"-999","-999",NA,"N","U","A","1","","KOUG-04-19-19-2019"
"3644","KOUG",4,19,19,2019,"10-May-2019","ATSP",0,"298","-999",101,"N","U","A","1","","KOUG-04-19-19-2019"
"3645","KOUG",4,19,19,2019,"10-May-2019","ATSP",1,"350","-999",NA,"N","U","A","1","","KOUG-04-19-19-2019"
"3646","KOUG",4,19,19,2019,"10-May-2019","ATSP",1,"350","-999",NA,"N","U","A","1","","KOUG-04-19-19-2019"
"3647","KOUG",4,19,19,2019,"10-May-2019","CORE",9,"-999","-999",NA,"Y","U","VA","1","","KOUG-04-19-19-2019"
"3648","KOUG",4,19,19,2019,"10-May-2019","GULL",0,"-999","-999",201,"Y","U","V","1","","KOUG-04-19-19-2019"
"3649","KOUG",4,19,19,2019,"10-May-2019","GULL",7,"-999","-999",201,"Y","U","V","1","","KOUG-04-19-19-2019"
"3650","KOUG",4,19,19,2019,"10-May-2019","SONG",6,"-999","-999",NA,"Y","U","V","1","","KOUG-04-19-19-2019"
"3651","KOUG",4,19,19,2019,"10-May-2019","TUSW",7,"-999","-999",201,"Y","U","V","1","","KOUG-04-19-19-2019"
"3652","KOUG",4,19,19,2019,"10-May-2019","WISN",7,"-999","-999",NA,"N","U","A","1","","KOUG-04-19-19-2019"
"3653","KOUG",5,21,19,2019,"25-Jun-2019","ATSP",0,"-999","-999",101,"N","U","A","1","","KOUG-05-21-19-2019"
"3654","KOUG",5,21,19,2019,"25-Jun-2019","CORE",6,"-999","-999",NA,"Y","U","A","1","","KOUG-05-21-19-2019"
"3655","KOUG",5,21,19,2019,"25-Jun-2019","FOSP",2,"-999","-999",201,"N","U","A","1","","KOUG-05-21-19-2019"
"3656","KOUG",5,21,19,2019,"25-Jun-2019","GCSP",1,"-999","-999",201,"N","U","A","1","","KOUG-05-21-19-2019"
"3657","KOUG",5,21,19,2019,"25-Jun-2019","GCTH",4,"-999","-999",201,"N","U","A","1","","KOUG-05-21-19-2019"
"3658","KOUG",5,21,19,2019,"25-Jun-2019","LALO",0,"-999","-999",1,"N","U","A","1","","KOUG-05-21-19-2019"
"3659","KOUG",5,21,19,2019,"25-Jun-2019","NOWA",2,"-999","-999",201,"N","U","A","1","","KOUG-05-21-19-2019"
"3660","KOUG",5,21,19,2019,"25-Jun-2019","PAGP",0,"338","80",NA,"N","U","V","1","","KOUG-05-21-19-2019"
"3661","KOUG",5,21,19,2019,"25-Jun-2019","SAVS",4,"-999","-999",101,"N","U","A","1","","KOUG-05-21-19-2019"
"3662","KOUG",5,21,19,2019,"25-Jun-2019","WESA",0,"-999","-999",1,"N","U","AV","2","","KOUG-05-21-19-2019"
"3663","KOUG",5,21,19,2019,"25-Jun-2019","WHIM",1,"316","250",NA,"N","U","A","1","","KOUG-05-21-19-2019"
"3664","KOUG",5,21,19,2019,"25-Jun-2019","WISN",1,"-999","-999",NA,"Y","U","A","1","","KOUG-05-21-19-2019"
"3665","TELL",2,22,19,2019,"29-May-2019","GCSP",0,"-999","-999",201,"N","U","A","1","","TELL-02-22-19-2019"
"3666","TELL",2,22,19,2019,"29-May-2019","GLGU",7,"-999","-999",NA,"Y","U","V","1","","TELL-02-22-19-2019"
"3667","TELL",2,22,19,2019,"29-May-2019","LALO",2,"-999","-999",1,"N","U","AV","1","","TELL-02-22-19-2019"
"3668","TELL",2,22,19,2019,"29-May-2019","LALO",3,"-999","-999",101,"N","U","A","1","","TELL-02-22-19-2019"
"3669","TELL",2,22,19,2019,"29-May-2019","LALO",9,"-999","-999",1,"N","U","A","1","","TELL-02-22-19-2019"
"3670","TELL",2,22,19,2019,"29-May-2019","SAVS",1,"-999","-999",101,"N","U","A","2","","TELL-02-22-19-2019"
"3671","TELL",2,22,19,2019,"29-May-2019","SONG",7,"-999","-999",NA,"Y","U","VA","2","","TELL-02-22-19-2019"
"3672","TELL",2,22,19,2019,"29-May-2019","WATA",8,"359","375",NA,"N","U","A","1","","TELL-02-22-19-2019"
"3673","TELL",2,22,19,2019,"29-May-2019","WIPT",0,"259","72",NA,"N","M","V","1","","TELL-02-22-19-2019"
"3674","TELL",2,22,19,2019,"29-May-2019","WIPT",4,"316","360",NA,"N","M","AV","1","","TELL-02-22-19-2019"
"3675","TELL",2,22,19,2019,"29-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","TELL-02-22-19-2019"
"3676","KOUG",5,25,19,2019,"19-Jul-2019","CORE",7,"-999","-999",NA,"Y","U","A","2","","KOUG-05-25-19-2019"
"3677","KOUG",5,25,19,2019,"19-Jul-2019","CORE",7,"-999","-999",1,"N","U","A","2","","KOUG-05-25-19-2019"
"3678","KOUG",5,25,19,2019,"19-Jul-2019","GCSP",0,"-999","-999",1,"N","U","A","2","","KOUG-05-25-19-2019"
"3679","KOUG",5,25,19,2019,"19-Jul-2019","RLHA",2,"-999","-999",NA,"Y","U","A","1","ABOVE CREEK CALLING, CAN'T SEE.  SAW IT ON THE HIKE IN.","KOUG-05-25-19-2019"
"3680","KOUG",5,25,19,2019,"19-Jul-2019","SAVS",2,"-999","-999",1,"N","U","A","1","","KOUG-05-25-19-2019"
"3681","COUN",1,14,20,2019,"21-Jun-2019","AMRO",6,"261","300",NA,"N","U","A","1","","COUN-01-14-20-2019"
"3682","COUN",1,14,20,2019,"21-Jun-2019","ARWA",0,"-999","-999",101,"N","U","A","1","","COUN-01-14-20-2019"
"3683","COUN",1,14,20,2019,"21-Jun-2019","FOSP",1,"-999","-999",101,"N","U","A","1","","COUN-01-14-20-2019"
"3684","COUN",1,14,20,2019,"21-Jun-2019","FOSP",1,"-999","-999",1,"N","U","A","1","","COUN-01-14-20-2019"
