"","road","unit","transect","point","year","date","species","time_int","distance","dist_cat","flyover","count","id"
"251","COUN",1,3,3,2019,"12-Jun-2019","FOSP",0,"NA",1,"N","1","COUN_1_3_3"
"252","COUN",1,3,3,2019,"12-Jun-2019","GCTH",0,"NA",1,"N","1","COUN_1_3_3"
"253","COUN",1,3,3,2019,"12-Jun-2019","SAVS",1,"NA",1,"N","1","COUN_1_3_3"
"254","COUN",1,3,3,2019,"12-Jun-2019","YEWA",0,"NA",1,"N","1","COUN_1_3_3"
"255","TELL",4,9,3,2019,"31-May-2019","GCSP",0,"NA",101,"N","1","TELL_4_9_3"
"256","TELL",4,9,3,2019,"31-May-2019","LALO",1,"NA",1,"N","1","TELL_4_9_3"
"257","TELL",4,9,3,2019,"31-May-2019","LALO",4,"NA",101,"N","1","TELL_4_9_3"
"258","TELL",4,9,3,2019,"31-May-2019","SAVS",0,"NA",101,"N","1","TELL_4_9_3"
"259","TELL",4,9,3,2019,"31-May-2019","SAVS",4,"NA",101,"N","1","TELL_4_9_3"
"260","TELL",4,9,3,2019,"31-May-2019","WIPT",7,"300",NA,"N","1","TELL_4_9_3"
"261","TELL",5,10,3,2019,"10-Jun-2019","AMPI",3,"NA",101,"N","2","TELL_5_10_3"
"262","TELL",5,10,3,2019,"10-Jun-2019","AMRO",9,"250",NA,"N","1","TELL_5_10_3"
"263","TELL",5,10,3,2019,"10-Jun-2019","FOSP",0,"NA",1,"N","1","TELL_5_10_3"
"264","TELL",5,10,3,2019,"10-Jun-2019","FOSP",1,"NA",101,"N","1","TELL_5_10_3"
"265","TELL",5,10,3,2019,"10-Jun-2019","GCSP",0,"NA",101,"N","1","TELL_5_10_3"
"266","TELL",5,10,3,2019,"10-Jun-2019","LALO",2,"NA",1,"N","1","TELL_5_10_3"
"267","TELL",5,10,3,2019,"10-Jun-2019","LALO",3,"NA",1,"N","1","TELL_5_10_3"
"268","TELL",5,10,3,2019,"10-Jun-2019","SAVS",1,"NA",101,"N","2","TELL_5_10_3"
"269","KOUG",5,13,3,2019,"7-Jul-2019","AMPI",1,"NA",101,"N","1","KOUG_5_13_3"
"270","KOUG",5,13,3,2019,"7-Jul-2019","CORE",3,"NA",1,"N","1","KOUG_5_13_3"
"271","KOUG",5,13,3,2019,"7-Jul-2019","GCSP",7,"NA",101,"N","1","KOUG_5_13_3"
"272","KOUG",5,13,3,2019,"7-Jul-2019","SAVS",0,"NA",1,"N","1","KOUG_5_13_3"
"273","KOUG",5,13,3,2019,"7-Jul-2019","SAVS",3,"NA",1,"N","2","KOUG_5_13_3"
"274","KOUG",3,16,3,2019,"18-Jul-2019","CORE",0,"NA",1,"N","1","KOUG_3_16_3"
"275","KOUG",3,16,3,2019,"18-Jul-2019","CORE",0,"NA",1,"N","1","KOUG_3_16_3"
"276","COUN",3,19,3,2019,"30-May-2019","GCSP",0,"NA",101,"N","1","COUN_3_19_3"
"277","COUN",3,19,3,2019,"30-May-2019","SAVS",4,"NA",101,"N","1","COUN_3_19_3"
"278","COUN",3,19,3,2019,"30-May-2019","WIPT",7,"125",NA,"N","1","COUN_3_19_3"
"279","KOUG",3,20,3,2019,"27-May-2019","AMRO",3,"120",NA,"N","1","KOUG_3_20_3"
"280","KOUG",3,20,3,2019,"27-May-2019","CORE",3,"NA",1,"N","1","KOUG_3_20_3"
"281","KOUG",3,20,3,2019,"27-May-2019","FOSP",0,"NA",1,"N","1","KOUG_3_20_3"
"282","KOUG",3,20,3,2019,"27-May-2019","FOSP",2,"NA",101,"N","1","KOUG_3_20_3"
"283","KOUG",3,20,3,2019,"27-May-2019","FOSP",4,"NA",1,"N","1","KOUG_3_20_3"
"284","KOUG",3,20,3,2019,"27-May-2019","FOSP",7,"NA",101,"N","1","KOUG_3_20_3"
"285","KOUG",3,20,3,2019,"27-May-2019","GCSP",0,"NA",1,"N","1","KOUG_3_20_3"
"286","KOUG",3,20,3,2019,"27-May-2019","GCSP",4,"NA",1,"N","1","KOUG_3_20_3"
"287","KOUG",3,20,3,2019,"27-May-2019","GCSP",9,"NA",101,"N","1","KOUG_3_20_3"
"288","KOUG",3,20,3,2019,"27-May-2019","VATH",2,"NA",1,"N","1","KOUG_3_20_3"
"289","KOUG",3,20,3,2019,"27-May-2019","VATH",2,"NA",1,"N","1","KOUG_3_20_3"
"290","KOUG",3,20,3,2019,"27-May-2019","VATH",7,"NA",101,"N","1","KOUG_3_20_3"
"291","KOUG",3,20,3,2019,"27-May-2019","WIPT",0,"150",NA,"N","1","KOUG_3_20_3"
"292","KOUG",3,20,3,2019,"27-May-2019","WIPT",1,"200",NA,"N","1","KOUG_3_20_3"
"293","KOUG",3,20,3,2019,"27-May-2019","YEWA",5,"NA",1,"N","1","KOUG_3_20_3"
"294","TELL",3,21,3,2019,"1-Jun-2019","AMGP",4,"200",NA,"N","1","TELL_3_21_3"
"295","TELL",3,21,3,2019,"1-Jun-2019","BLUE",2,"NA",101,"N","1","TELL_3_21_3"
"296","TELL",3,21,3,2019,"1-Jun-2019","GCSP",2,"NA",101,"N","2","TELL_3_21_3"
"297","TELL",3,21,3,2019,"1-Jun-2019","GCSP",6,"NA",101,"N","1","TELL_3_21_3"
"298","TELL",3,21,3,2019,"1-Jun-2019","LALO",0,"NA",1,"N","2","TELL_3_21_3"
"299","TELL",3,21,3,2019,"1-Jun-2019","LALO",7,"NA",101,"N","1","TELL_3_21_3"
"300","TELL",3,21,3,2019,"1-Jun-2019","LALO",8,"NA",101,"N","1","TELL_3_21_3"
"301","TELL",3,21,3,2019,"1-Jun-2019","SAVS",2,"NA",101,"N","1","TELL_3_21_3"
"302","TELL",3,21,3,2019,"1-Jun-2019","SQUIR",9,"98",NA,"N","1","TELL_3_21_3"
"303","KOUG",3,21,3,2019,"14-Jul-2019","CORE",2,"NA",101,"N","1","KOUG_3_21_3"
"304","KOUG",3,21,3,2019,"14-Jul-2019","SQUIR",0,"43",NA,"N","1","KOUG_3_21_3"
"305","KOUG",3,21,3,2019,"14-Jul-2019","SQUIR",0,"29",NA,"N","1","KOUG_3_21_3"
"306","KOUG",3,21,3,2019,"14-Jul-2019","YEWA",8,"NA",101,"N","1","KOUG_3_21_3"
"307","TELL",5,23,3,2019,"20-May-2019","FOSP",0,"NA",101,"N","1","TELL_5_23_3"
"308","TELL",5,23,3,2019,"20-May-2019","FOSP",0,"NA",1,"N","1","TELL_5_23_3"
"309","TELL",5,23,3,2019,"20-May-2019","GCSP",3,"NA",101,"N","1","TELL_5_23_3"
"310","TELL",5,23,3,2019,"20-May-2019","GCSP",5,"NA",101,"N","1","TELL_5_23_3"
"311","TELL",5,23,3,2019,"20-May-2019","LALO",0,"NA",1,"N","2","TELL_5_23_3"
"312","TELL",5,23,3,2019,"20-May-2019","LALO",1,"NA",1,"N","1","TELL_5_23_3"
"313","TELL",5,23,3,2019,"20-May-2019","SAVS",0,"NA",1,"N","1","TELL_5_23_3"
"314","TELL",5,23,3,2019,"20-May-2019","SAVS",1,"NA",1,"N","1","TELL_5_23_3"
"315","TELL",5,23,3,2019,"20-May-2019","SAVS",2,"NA",1,"N","1","TELL_5_23_3"
"316","KOUG",5,10,4,2019,"1-Jul-2019","ATSP",4,"NA",101,"N","1","KOUG_5_10_4"
"317","KOUG",5,10,4,2019,"1-Jul-2019","LALO",4,"NA",1,"N","1","KOUG_5_10_4"
"318","KOUG",5,10,4,2019,"1-Jul-2019","PAGP",0,"159",NA,"N","1","KOUG_5_10_4"
"319","KOUG",5,10,4,2019,"1-Jul-2019","SAVS",0,"NA",1,"N","1","KOUG_5_10_4"
"320","KOUG",5,10,4,2019,"1-Jul-2019","WESA",0,"NA",1,"N","1","KOUG_5_10_4"
"321","COUN",3,12,4,2019,"15-May-2019","AMRO",5,"250",NA,"N","1","COUN_3_12_4"
"322","COUN",3,12,4,2019,"15-May-2019","ATSP",5,"NA",101,"N","1","COUN_3_12_4"
"323","COUN",3,12,4,2019,"15-May-2019","ATSP",9,"NA",1,"N","1","COUN_3_12_4"
"324","COUN",3,12,4,2019,"15-May-2019","CORE",2,"NA",101,"N","1","COUN_3_12_4"
"325","COUN",3,12,4,2019,"15-May-2019","LALO",0,"NA",101,"N","1","COUN_3_12_4"
"326","COUN",3,12,4,2019,"15-May-2019","LALO",0,"NA",1,"N","1","COUN_3_12_4"
"327","COUN",3,12,4,2019,"15-May-2019","WHIM",6,"300",NA,"N","1","COUN_3_12_4"
"328","COUN",3,12,4,2019,"15-May-2019","WIPT",7,"300",NA,"N","1","COUN_3_12_4"
"329","KOUG",5,17,4,2019,"17-Jun-2019","ARWA",9,"NA",1,"N","1","KOUG_5_17_4"
"330","KOUG",5,17,4,2019,"17-Jun-2019","ATSP",0,"NA",1,"N","1","KOUG_5_17_4"
"331","KOUG",5,17,4,2019,"17-Jun-2019","ATSP",2,"NA",1,"N","1","KOUG_5_17_4"
"332","KOUG",5,17,4,2019,"17-Jun-2019","CORE",6,"NA",1,"N","2","KOUG_5_17_4"
"333","KOUG",5,17,4,2019,"17-Jun-2019","GCTH",0,"NA",1,"N","1","KOUG_5_17_4"
"334","KOUG",5,17,4,2019,"17-Jun-2019","LALO",0,"NA",1,"N","1","KOUG_5_17_4"
"335","KOUG",5,17,4,2019,"17-Jun-2019","LALO",4,"NA",1,"N","1","KOUG_5_17_4"
"336","KOUG",5,17,4,2019,"17-Jun-2019","LTJA",9,"208",NA,"N","2","KOUG_5_17_4"
"337","KOUG",5,17,4,2019,"17-Jun-2019","SAVS",4,"NA",1,"N","1","KOUG_5_17_4"
"338","KOUG",5,17,4,2019,"17-Jun-2019","TUSW",2,"112",NA,"N","1","KOUG_5_17_4"
"339","KOUG",5,17,4,2019,"17-Jun-2019","WIPT",7,"350",NA,"N","1","KOUG_5_17_4"
"340","COUN",1,3,4,2019,"12-Jun-2019","AMRO",0,"200",NA,"N","1","COUN_1_3_4"
"341","COUN",1,3,4,2019,"12-Jun-2019","CORE",2,"NA",1,"N","1","COUN_1_3_4"
"342","COUN",1,3,4,2019,"12-Jun-2019","FOSP",4,"NA",101,"N","1","COUN_1_3_4"
"343","COUN",1,3,4,2019,"12-Jun-2019","GCSP",4,"NA",101,"N","1","COUN_1_3_4"
"344","COUN",1,3,4,2019,"12-Jun-2019","GCTH",0,"NA",101,"N","1","COUN_1_3_4"
"345","COUN",1,3,4,2019,"12-Jun-2019","WIWA",0,"NA",101,"N","1","COUN_1_3_4"
"346","TELL",4,4,4,2019,"14-May-2019","ATSP",0,"NA",1,"N","2","TELL_4_4_4"
"347","TELL",4,4,4,2019,"14-May-2019","GCSP",0,"NA",1,"N","1","TELL_4_4_4"
"348","TELL",4,4,4,2019,"14-May-2019","GCSP",3,"NA",101,"N","1","TELL_4_4_4"
"349","TELL",4,4,4,2019,"14-May-2019","LALO",4,"NA",101,"N","1","TELL_4_4_4"
"350","TELL",4,4,4,2019,"14-May-2019","WIPT",0,"99",NA,"N","2","TELL_4_4_4"
"351","TELL",4,4,4,2019,"14-May-2019","WIPT",2,"270",NA,"N","1","TELL_4_4_4"
"352","TELL",4,4,4,2019,"14-May-2019","WIPT",3,"148",NA,"N","1","TELL_4_4_4"
"353","TELL",4,4,4,2019,"14-May-2019","WIPT",5,"150",NA,"N","1","TELL_4_4_4"
"354","TELL",4,4,4,2019,"14-May-2019","WIPT",7,"152",NA,"N","1","TELL_4_4_4"
"355","TELL",4,4,4,2019,"14-May-2019","WIPT",9,"400",NA,"N","1","TELL_4_4_4"
"356","COUN",4,10,4,2019,"19-May-2019","GCSP",0,"NA",101,"N","1","COUN_4_10_4"
"357","COUN",4,10,4,2019,"19-May-2019","LALO",2,"NA",1,"N","1","COUN_4_10_4"
"358","COUN",4,10,4,2019,"19-May-2019","LALO",2,"NA",1,"N","1","COUN_4_10_4"
"359","COUN",4,10,4,2019,"19-May-2019","LALO",7,"NA",1,"N","3","COUN_4_10_4"
"360","COUN",4,10,4,2019,"19-May-2019","LALO",9,"NA",101,"N","2","COUN_4_10_4"
"361","COUN",4,10,4,2019,"19-May-2019","WIPT",3,"400",NA,"N","1","COUN_4_10_4"
"362","COUN",4,10,4,2019,"19-May-2019","WIPT",9,"200",NA,"N","1","COUN_4_10_4"
"363","TELL",5,10,4,2019,"10-Jun-2019","AMRO",8,"83",NA,"N","1","TELL_5_10_4"
"364","TELL",5,10,4,2019,"10-Jun-2019","GCSP",9,"NA",1,"N","1","TELL_5_10_4"
"365","TELL",5,10,4,2019,"10-Jun-2019","SAVS",1,"NA",1,"N","1","TELL_5_10_4"
"366","TELL",5,10,4,2019,"10-Jun-2019","SAVS",3,"NA",1,"N","1","TELL_5_10_4"
"367","COUN",4,12,4,2019,"17-Jul-2019","CORE",0,"NA",101,"N","1","COUN_4_12_4"
"368","KOUG",5,13,4,2019,"7-Jul-2019","AMGP",0,"200",NA,"N","1","KOUG_5_13_4"
"369","KOUG",5,13,4,2019,"7-Jul-2019","SAVS",3,"NA",101,"N","1","KOUG_5_13_4"
"370","COUN",2,15,4,2019,"28-Jun-2019","AMPI",0,"NA",1,"N","2","COUN_2_15_4"
"371","COUN",2,15,4,2019,"28-Jun-2019","AMPI",9,"NA",1,"N","1","COUN_2_15_4"
"372","COUN",2,15,4,2019,"28-Jun-2019","AMRO",8,"283",NA,"N","1","COUN_2_15_4"
"373","COUN",2,15,4,2019,"28-Jun-2019","GCSP",0,"NA",101,"N","2","COUN_2_15_4"
"374","COUN",2,15,4,2019,"28-Jun-2019","SAVS",5,"NA",101,"N","1","COUN_2_15_4"
"375","KOUG",3,16,4,2019,"18-Jul-2019","ARWA",4,"NA",101,"N","1","KOUG_3_16_4"
"376","KOUG",3,16,4,2019,"18-Jul-2019","ATSP",0,"NA",1,"N","3","KOUG_3_16_4"
"377","KOUG",3,16,4,2019,"18-Jul-2019","GCSP",5,"NA",1,"N","1","KOUG_3_16_4"
"378","KOUG",3,16,4,2019,"18-Jul-2019","SAVS",6,"NA",1,"N","1","KOUG_3_16_4"
"379","KOUG",1,17,4,2019,"4-Jun-2019","GWFG",0,"146",NA,"N","2","KOUG_1_17_4"
"380","KOUG",1,17,4,2019,"4-Jun-2019","LALO",4,"NA",101,"N","1","KOUG_1_17_4"
"381","KOUG",1,17,4,2019,"4-Jun-2019","SAVS",2,"NA",101,"N","1","KOUG_1_17_4"
"382","KOUG",1,17,4,2019,"4-Jun-2019","WIPT",7,"350",NA,"N","1","KOUG_1_17_4"
"383","TELL",1,19,4,2019,"7-Jun-2019","GCSP",0,"NA",101,"N","1","TELL_1_19_4"
"384","TELL",1,19,4,2019,"7-Jun-2019","SAVS",0,"NA",1,"N","2","TELL_1_19_4"
"385","TELL",1,19,4,2019,"7-Jun-2019","SAVS",0,"NA",101,"N","1","TELL_1_19_4"
"386","TELL",1,19,4,2019,"7-Jun-2019","WIPT",0,"400",NA,"N","1","TELL_1_19_4"
"387","TELL",1,19,4,2019,"7-Jun-2019","WIPT",2,"250",NA,"N","1","TELL_1_19_4"
"388","COUN",4,19,4,2019,"15-Jun-2019","GCSP",2,"NA",101,"N","1","COUN_4_19_4"
"389","COUN",4,19,4,2019,"15-Jun-2019","SAVS",4,"NA",101,"N","1","COUN_4_19_4"
"390","COUN",4,19,4,2019,"15-Jun-2019","WISN",9,"350",NA,"N","1","COUN_4_19_4"
"391","TELL",3,21,4,2019,"1-Jun-2019","BLUE",6,"NA",101,"N","1","TELL_3_21_4"
"392","TELL",3,21,4,2019,"1-Jun-2019","FOSP",0,"NA",1,"N","1","TELL_3_21_4"
"393","TELL",3,21,4,2019,"1-Jun-2019","GCSP",4,"NA",1,"N","1","TELL_3_21_4"
"394","TELL",3,21,4,2019,"1-Jun-2019","LALO",0,"NA",1,"N","1","TELL_3_21_4"
"395","TELL",3,21,4,2019,"1-Jun-2019","LALO",2,"NA",1,"N","1","TELL_3_21_4"
"396","TELL",3,21,4,2019,"1-Jun-2019","PAGP",3,"149",NA,"N","1","TELL_3_21_4"
"397","TELL",3,21,4,2019,"1-Jun-2019","SAVS",5,"NA",1,"N","1","TELL_3_21_4"
"398","TELL",3,21,4,2019,"1-Jun-2019","WIPT",1,"300",NA,"N","1","TELL_3_21_4"
"399","TELL",3,21,4,2019,"1-Jun-2019","WIPT",3,"400",NA,"N","1","TELL_3_21_4"
"400","TELL",3,21,4,2019,"1-Jun-2019","WIPT",6,"300",NA,"N","1","TELL_3_21_4"
"401","KOUG",3,21,4,2019,"14-Jul-2019","ATSP",0,"NA",101,"N","1","KOUG_3_21_4"
"402","KOUG",3,21,4,2019,"14-Jul-2019","ATSP",1,"NA",101,"N","1","KOUG_3_21_4"
"403","KOUG",3,21,4,2019,"14-Jul-2019","GCSP",8,"NA",101,"N","1","KOUG_3_21_4"
"404","KOUG",3,21,4,2019,"14-Jul-2019","SQUIR",0,"42",NA,"N","1","KOUG_3_21_4"
"405","KOUG",3,21,4,2019,"14-Jul-2019","SQUIR",2,"231",NA,"N","1","KOUG_3_21_4"
"406","KOUG",3,21,4,2019,"14-Jul-2019","SQUIR",3,"106",NA,"N","1","KOUG_3_21_4"
"407","KOUG",3,21,4,2019,"14-Jul-2019","SQUIR",4,"217",NA,"N","1","KOUG_3_21_4"
"408","KOUG",3,21,4,2019,"14-Jul-2019","WIWA",5,"NA",101,"N","1","KOUG_3_21_4"
"409","KOUG",3,21,4,2019,"14-Jul-2019","YEWA",3,"NA",101,"N","1","KOUG_3_21_4"
"410","TELL",5,23,4,2019,"20-May-2019","AMPI",0,"NA",1,"N","1","TELL_5_23_4"
"411","TELL",5,23,4,2019,"20-May-2019","AMPI",9,"NA",1,"N","1","TELL_5_23_4"
"412","TELL",5,23,4,2019,"20-May-2019","AMRO",0,"250",NA,"N","1","TELL_5_23_4"
"413","TELL",5,23,4,2019,"20-May-2019","GCSP",1,"NA",101,"N","1","TELL_5_23_4"
"414","KOUG",5,10,5,2019,"1-Jul-2019","AMGP",0,"134",NA,"N","1","KOUG_5_10_5"
"415","KOUG",5,10,5,2019,"1-Jul-2019","SAVS",9,"NA",1,"N","1","KOUG_5_10_5"
"416","COUN",5,12,5,2019,"18-May-2019","AMRO",4,"350",NA,"N","1","COUN_5_12_5"
"417","COUN",5,12,5,2019,"18-May-2019","ATSP",7,"10",NA,"N","1","COUN_5_12_5"
"418","COUN",5,12,5,2019,"18-May-2019","CORA",5,"193",NA,"N","1","COUN_5_12_5"
"419","COUN",5,12,5,2019,"18-May-2019","CORE",1,"NA",1,"N","1","COUN_5_12_5"
"420","COUN",5,12,5,2019,"18-May-2019","LALO",2,"NA",1,"N","1","COUN_5_12_5"
"421","COUN",5,12,5,2019,"18-May-2019","PAGP",6,"125",NA,"N","3","COUN_5_12_5"
"422","COUN",5,12,5,2019,"18-May-2019","SAVS",2,"NA",101,"N","1","COUN_5_12_5"
"423","COUN",5,12,5,2019,"18-May-2019","SM SHOREBIRD",8,"120",NA,"N","1","COUN_5_12_5"
"424","KOUG",5,17,5,2019,"17-Jun-2019","GCTH",0,"NA",101,"N","2","KOUG_5_17_5"
"425","KOUG",5,17,5,2019,"17-Jun-2019","GCTH",2,"NA",1,"N","1","KOUG_5_17_5"
"426","KOUG",5,17,5,2019,"17-Jun-2019","SPSA",4,"NA",1,"N","1","KOUG_5_17_5"
"427","KOUG",5,17,5,2019,"17-Jun-2019","WCSP",1,"NA",101,"N","1","KOUG_5_17_5"
"428","KOUG",5,17,5,2019,"17-Jun-2019","WCSP",2,"NA",1,"N","1","KOUG_5_17_5"
"429","KOUG",5,17,5,2019,"17-Jun-2019","WIPT",4,"170",NA,"N","1","KOUG_5_17_5"
"430","KOUG",5,17,5,2019,"17-Jun-2019","YEWA",1,"NA",101,"N","1","KOUG_5_17_5"
"431","KOUG",5,17,5,2019,"17-Jun-2019","YEWA",9,"NA",1,"N","1","KOUG_5_17_5"
"432","COUN",2,1,5,2019,"20-Jun-2019","AMRO",5,"350",NA,"N","1","COUN_2_1_5"
"433","COUN",2,1,5,2019,"20-Jun-2019","ARWA",0,"NA",101,"N","2","COUN_2_1_5"
"434","COUN",2,1,5,2019,"20-Jun-2019","GCTH",2,"NA",1,"N","2","COUN_2_1_5"
"435","COUN",2,1,5,2019,"20-Jun-2019","OCWA",4,"NA",101,"N","1","COUN_2_1_5"
"436","TELL",3,1,5,2019,"22-May-2019","FOSP",4,"NA",101,"N","1","TELL_3_1_5"
"437","TELL",3,1,5,2019,"22-May-2019","GCSP",0,"NA",1,"N","1","TELL_3_1_5"
"438","TELL",3,1,5,2019,"22-May-2019","GCSP",1,"NA",1,"N","1","TELL_3_1_5"
"439","TELL",3,1,5,2019,"22-May-2019","LALO",3,"NA",1,"N","1","TELL_3_1_5"
"440","TELL",3,1,5,2019,"22-May-2019","LALO",7,"NA",101,"N","1","TELL_3_1_5"
"441","TELL",3,1,5,2019,"22-May-2019","SAVS",1,"NA",1,"N","1","TELL_3_1_5"
"442","TELL",3,1,5,2019,"22-May-2019","SONG",8,"NA",101,"N","1","TELL_3_1_5"
"443","TELL",3,1,5,2019,"22-May-2019","WESA",5,"NA",101,"N","3","TELL_3_1_5"
"444","TELL",3,1,5,2019,"22-May-2019","WHIM",6,"300",NA,"N","1","TELL_3_1_5"
"445","TELL",3,1,5,2019,"22-May-2019","WIPT",0,"200",NA,"N","1","TELL_3_1_5"
"446","KOUG",1,3,5,2019,"3-Jun-2019","ATSP",0,"NA",101,"N","1","KOUG_1_3_5"
"447","KOUG",1,3,5,2019,"3-Jun-2019","ATSP",8,"NA",101,"N","1","KOUG_1_3_5"
"448","KOUG",1,3,5,2019,"3-Jun-2019","BLUE",0,"NA",101,"N","1","KOUG_1_3_5"
"449","KOUG",1,3,5,2019,"3-Jun-2019","GCSP",8,"NA",1,"N","1","KOUG_1_3_5"
"450","KOUG",1,3,5,2019,"3-Jun-2019","GCTH",0,"NA",1,"N","2","KOUG_1_3_5"
"451","KOUG",1,3,5,2019,"3-Jun-2019","OCWA",0,"NA",1,"N","1","KOUG_1_3_5"
"452","KOUG",1,3,5,2019,"3-Jun-2019","SAVS",0,"NA",1,"N","1","KOUG_1_3_5"
"453","KOUG",1,3,5,2019,"3-Jun-2019","SAVS",2,"NA",101,"N","1","KOUG_1_3_5"
"454","KOUG",1,3,5,2019,"3-Jun-2019","WHIM",9,"400",NA,"N","1","KOUG_1_3_5"
"455","KOUG",1,3,5,2019,"3-Jun-2019","WIPT",0,"157",NA,"N","1","KOUG_1_3_5"
"456","TELL",1,6,5,2019,"8-Jun-2019","AMGP",4,"250",NA,"N","1","TELL_1_6_5"
"457","TELL",1,6,5,2019,"8-Jun-2019","GCSP",0,"NA",101,"N","1","TELL_1_6_5"
"458","TELL",1,6,5,2019,"8-Jun-2019","LALO",0,"NA",1,"N","2","TELL_1_6_5"
"459","TELL",1,6,5,2019,"8-Jun-2019","ROPT",1,"250",NA,"N","1","TELL_1_6_5"
"460","TELL",1,6,5,2019,"8-Jun-2019","ROPT",2,"200",NA,"N","1","TELL_1_6_5"
"461","TELL",1,6,5,2019,"8-Jun-2019","WESA",3,"NA",1,"N","2","TELL_1_6_5"
"462","TELL",1,6,5,2019,"8-Jun-2019","WIPT",0,"200",NA,"N","1","TELL_1_6_5"
"463","TELL",1,6,5,2019,"8-Jun-2019","WIPT",1,"200",NA,"N","1","TELL_1_6_5"
"464","TELL",1,6,5,2019,"8-Jun-2019","WIPT",5,"300",NA,"N","1","TELL_1_6_5"
"465","TELL",1,6,5,2019,"8-Jun-2019","WIPT",8,"200",NA,"N","1","TELL_1_6_5"
"466","TELL",5,10,5,2019,"10-Jun-2019","HOLA",9,"NA",101,"N","1","TELL_5_10_5"
"467","COUN",4,12,5,2019,"17-Jul-2019","LTJA",3,"97",NA,"N","1","COUN_4_12_5"
"468","KOUG",5,13,5,2019,"7-Jul-2019","GCSP",0,"NA",1,"N","1","KOUG_5_13_5"
"469","KOUG",5,13,5,2019,"7-Jul-2019","GCSP",0,"NA",101,"N","1","KOUG_5_13_5"
"470","COUN",2,15,5,2019,"28-Jun-2019","AMRO",6,"314",NA,"N","1","COUN_2_15_5"
"471","COUN",2,15,5,2019,"28-Jun-2019","CORE",0,"NA",1,"N","1","COUN_2_15_5"
"472","COUN",2,15,5,2019,"28-Jun-2019","GCSP",0,"NA",101,"N","1","COUN_2_15_5"
"473","COUN",2,15,5,2019,"28-Jun-2019","GCSP",1,"NA",101,"N","1","COUN_2_15_5"
"474","COUN",2,15,5,2019,"28-Jun-2019","GCTH",0,"NA",101,"N","2","COUN_2_15_5"
"475","KOUG",1,17,5,2019,"4-Jun-2019","LALO",0,"NA",101,"N","1","KOUG_1_17_5"
"476","KOUG",1,17,5,2019,"4-Jun-2019","LALO",0,"NA",1,"N","1","KOUG_1_17_5"
"477","KOUG",1,17,5,2019,"4-Jun-2019","LALO",1,"NA",1,"N","1","KOUG_1_17_5"
"478","KOUG",1,17,5,2019,"4-Jun-2019","LALO",1,"NA",1,"N","1","KOUG_1_17_5"
"479","KOUG",1,17,5,2019,"4-Jun-2019","SAVS",2,"NA",101,"N","1","KOUG_1_17_5"
"480","KOUG",1,17,5,2019,"4-Jun-2019","WHIM",5,"250",NA,"N","1","KOUG_1_17_5"
"481","TELL",1,19,5,2019,"7-Jun-2019","FOSP",3,"NA",101,"N","1","TELL_1_19_5"
"482","TELL",1,19,5,2019,"7-Jun-2019","GCSP",1,"NA",101,"N","2","TELL_1_19_5"
"483","TELL",1,19,5,2019,"7-Jun-2019","LALO",0,"NA",101,"N","1","TELL_1_19_5"
"484","TELL",1,19,5,2019,"7-Jun-2019","LALO",0,"NA",1,"N","1","TELL_1_19_5"
"485","TELL",1,19,5,2019,"7-Jun-2019","LALO",9,"NA",1,"N","1","TELL_1_19_5"
"486","TELL",1,19,5,2019,"7-Jun-2019","SAVS",2,"NA",101,"N","1","TELL_1_19_5"
"487","TELL",1,19,5,2019,"7-Jun-2019","SAVS",3,"NA",101,"N","1","TELL_1_19_5"
"488","TELL",1,19,5,2019,"7-Jun-2019","SAVS",6,"NA",1,"N","1","TELL_1_19_5"
"489","COUN",4,19,5,2019,"15-Jun-2019","ARWA",5,"NA",101,"N","2","COUN_4_19_5"
"490","COUN",4,19,5,2019,"15-Jun-2019","CORE",0,"NA",1,"N","1","COUN_4_19_5"
"491","COUN",4,19,5,2019,"15-Jun-2019","FOSP",1,"NA",101,"N","1","COUN_4_19_5"
"492","COUN",4,19,5,2019,"15-Jun-2019","GCSP",0,"NA",101,"N","1","COUN_4_19_5"
"493","COUN",4,19,5,2019,"15-Jun-2019","GCTH",0,"NA",1,"N","1","COUN_4_19_5"
"494","COUN",4,19,5,2019,"15-Jun-2019","SAVS",2,"NA",1,"N","1","COUN_4_19_5"
"495","COUN",4,19,5,2019,"15-Jun-2019","WCSP",1,"NA",1,"N","1","COUN_4_19_5"
"496","COUN",4,19,5,2019,"15-Jun-2019","WIWA",0,"NA",101,"N","1","COUN_4_19_5"
"497","COUN",4,19,5,2019,"15-Jun-2019","YEWA",0,"NA",1,"N","1","COUN_4_19_5"
"498","KOUG",3,20,5,2019,"27-May-2019","FOSP",1,"NA",101,"N","3","KOUG_3_20_5"
"499","KOUG",3,20,5,2019,"27-May-2019","GCSP",0,"NA",101,"N","1","KOUG_3_20_5"
"500","KOUG",3,20,5,2019,"27-May-2019","GCSP",1,"NA",1,"N","1","KOUG_3_20_5"
"501","KOUG",3,20,5,2019,"27-May-2019","NOWH",3,"NA",1,"N","2","KOUG_3_20_5"
"502","KOUG",3,20,5,2019,"27-May-2019","SAVS",1,"NA",1,"N","1","KOUG_3_20_5"
"503","KOUG",3,20,5,2019,"27-May-2019","SAVS",8,"NA",101,"N","1","KOUG_3_20_5"
"504","KOUG",3,20,5,2019,"27-May-2019","SQUIR",8,"292",NA,"N","1","KOUG_3_20_5"
