 "STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-08-31","0.05",,"70","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-01","0.00",,"64","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-02","0.21",,"54","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-03","0.20",,"58","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-04","0.00",,"68","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-05","0.00",,"77","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-06","0.00",,"72","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-07","0.00",,"70","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-08","0.00",,"77","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-09","0.00",,"76","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-10","0.82",,"63","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-11","0.00",,"63","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-12","0.00",,"69","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-13","0.00",,"72","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-14","0.00",,"75","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-15","0.00",,"74","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-16","0.00",,"78","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-17","0.00",,"79","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-18","0.00",,"77","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-19","0.00",,"74","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-20","0.00",,"67","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-21","0.00",,"69","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-22","0.45",,"65","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-23","0.04",,"58","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-24","0.15",,"55","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-25","0.06",,"52","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-26","0.00",,"62","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-27","0.00",,"71","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-28","0.00",,"70","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-29","2.05",,"66","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-09-30","0.31",,"66","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-01","0.07",,"60","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-02","0.00",,"63","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-03","0.00",,"72","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-04","0.00",,"68","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-05","0.03",,"64","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-06","0.08",,"53","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-07","0.00",,"48","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-08","0.00",,"53","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-09","0.07",,"60","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-10","0.01",,"61","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-11","0.00",,"61","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-12","0.00",,"52","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-13","0.00",,"50","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-14","0.00",,"48","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-15","0.12",,"58","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-16","0.00",,"56","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-17","0.00",,"64","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-18","0.57",,"65","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-19","0.00",,"60","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-20","0.00",,"47","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-21","0.04",,"53","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-22","0.00",,"52","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-23","0.00",,"55","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-24","0.00",,"60","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-25","0.00",,"54","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-26","1.13",,"60","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-27","0.00",,"51","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-28","0.14",,"54","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-29","0.00",,"49","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-30","0.00",,"51","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-10-31","0.00",,"42","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-01","0.00",,"54","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-02","0.14",,"51","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-03","0.26",,"67","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-04","0.20",,"54","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-05","0.00",,"47","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-06","0.00",,"42","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-07","0.00",,"43","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-08","0.00",,"39","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-09","0.00",,"34","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-10","0.00",,"44","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-11","0.00",,"43","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-12","0.17",,"48","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-13","0.04",,"48","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-14","0.00",,"33","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-15","0.04",,"31","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-16","0.00",,"30","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-17","0.00",,"30","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-18","0.28",,"32","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-19","0.32",,"38","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-20","0.00",,"34","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-21","0.00",,"32","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-22","0.07",,"32","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-23","0.71",,"40","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-24","0.19",,"41","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-25","0.15",,"33","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-26","0.00",,"39","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-27","0.00",,"42","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-28","0.00",,"33","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-29","0.00",,"27","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-11-30","0.00",,"27","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-01","0.00",,"27","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-02","0.00",,"28","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-03","1.55",,"43","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-04","0.20",,"33","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-05","0.00",,"36","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-06","0.00",,"36","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-07","0.00",,"30","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-08","0.22",,"33","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-09","0.00",,"32","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-10","0.00",,"29","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-11","0.05",,"23","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-12","1.20",,"36","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-13","0.00",,"46","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-14","0.00",,"38","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-15","0.00",,"30","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-16","0.00",,"23","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-17","0.00",,"32","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-18","0.09",,"32","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-19","0.04",,"46","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-20","0.00",,"45","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-21","0.00",,"41","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-22","0.00",,"45","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-23","0.09",,"35","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-24","0.00",,"20","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-25","0.01",,"33","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-26","0.02",,"39","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-27","0.00",,"20","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-28","0.21",,"26","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-29","0.45",,"25","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-30","0.00",,"24","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1967-12-31","0.20",,"17","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-01","0.27",,"23","-6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-02","0.00",,"7","-13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-03","0.27",,"10","-2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-04","0.07",,"22","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-05","0.00",,"18","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-06","0.00",,"18","0"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-07","0.54",,"15","-5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-08","0.00",,"-5","-17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-09","0.00",,"0","-15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-10","0.00",,"12","-13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-11","0.00",,"10","-12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-12","0.00",,"26","-14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-13","0.00",,"30","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-14","0.00",,"26","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-15","0.66",,"33","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-16","0.00",,"18","-7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-17","0.00",,"16","-10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-18","0.00",,"27","0"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-19","0.00",,"39","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-20","0.00",,"40","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-21","0.01",,"35","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-22","0.00",,"29","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-23","0.31",,"35","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-24","0.00",,"31","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-25","0.26",,"17","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-26","0.01",,"31","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-27","0.00",,"37","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-28","0.00",,"25","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-29","0.02",,"21","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-30","0.26",,"32","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-01-31","0.00",,"30","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-01","0.02",,"31","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-02","0.29",,"41","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-03","1.12",,"46","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-04","0.00",,"31","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-05","0.00",,"23","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-06","0.00",,"25","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-07","0.00",,"27","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-08","0.00",,"19","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-09","0.00",,"30","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-10","0.22",,"30","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-11","0.00",,"11","-4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-12","0.00",,"17","-9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-13","0.00",,"12","-4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-14","0.00",,"19","-5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-15","0.00",,"23","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-16","0.00",,"20","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-17","0.00",,"35","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-18","0.00",,"16","-3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-19","0.00",,"18","-5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-20","0.00",,"18","-6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-21","0.00",,"0","-11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-22","0.00",,"21","-10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-23","0.00",,"21","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-24","0.00",,"31","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-25","0.00",,"35","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-26","0.00",,"35","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-27","0.00",,"31","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-28","0.00",,"38","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-02-29","0.02",,"33","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-01","0.53",,"31","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-02","0.00",,"36","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-03","0.00",,"25","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-04","0.03",,"34","7"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-05","0.00",,"35","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-06","0.00",,"30","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-07","0.00",,"28","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-08","0.00",,"36","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-09","0.00",,"47","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-10","0.01",,"44","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-11","0.00",,"46","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-12","0.19",,"30","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-13","0.55",,"27","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-14","0.00",,"25","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-15","0.00",,"35","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-16","0.00",,"44","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-17","0.67",,"41","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-18","0.61",,"40","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-19","0.07",,"43","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-20","0.00",,"44","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-21","0.10",,"48","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-22","0.66",,"33","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-23","0.21",,"47","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-24","0.00",,"41","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-25","0.00",,"40","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-26","0.00",,"45","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-27","0.01",,"49","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-28","0.00",,"54","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-29","0.02",,"44","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-30","0.00",,"49","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-03-31","0.00",,"58","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-01","0.11",,"46","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-02","0.00",,"45","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-03","0.00",,"53","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-04","0.16",,"48","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-05","0.00",,"57","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-06","0.00",,"45","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-07","0.00",,"54","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-08","0.00",,"55","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-09","0.00",,"58","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-10","0.00",,"53","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-11","0.00",,"49","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-12","0.00",,"66","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-13","0.00",,"76","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-14","0.00",,"68","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-15","0.41",,"43","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-16","0.06",,"54","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-17","0.00",,"63","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-18","0.00",,"61","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-19","0.00",,"65","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-20","0.22",,"46","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-21","0.20",,"48","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-22","0.00",,"62","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-23","0.00",,"53","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-24","0.47",,"48","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-25","2.02",,"61","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-26","0.00",,"54","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-27","0.17",,"57","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-28","0.00",,"54","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-29","0.00",,"59","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-04-30","0.00",,"62","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-01","0.00",,"65","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-02","0.00",,"63","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-03","0.00",,"64","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-04","0.12",,"61","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-05","0.10",,"61","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-06","0.00",,"59","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-07","0.00",,"53","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-08","0.00",,"64","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-09","0.01",,"69","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-10","0.03",,"67","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-11","0.00",,"65","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-12","0.16",,"51","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-13","0.00",,"65","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-14","0.00",,"76","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-15","0.00",,"79","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-16","0.00",,"76","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-17","0.54",,"46","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-18","0.11",,"47","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-19","0.86",,"49","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-20","0.65",,"43","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-21","0.01",,"63","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-22","0.16",,"61","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-23","0.00",,"66","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-24","0.00",,"68","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-25","0.00",,"63","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-26","0.00",,"56","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-27","0.00",,"65","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-28","0.00",,"70","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-29","0.85",,"62","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-30","0.08",,"72","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-05-31","0.11",,"69","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-01","0.00",,"71","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-02","0.34",,"65","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-03","0.02",,"67","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-04","0.09",,"67","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-05","0.00",,"78","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-06","0.01",,"85","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-07","0.16",,"72","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-08","0.02",,"75","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-09","1.49",,"63","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-10","0.14",,"58","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-11","0.00",,"55","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-12","0.06",,"65","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-13","0.01",,"67","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-14","0.00",,"74","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1968-06-15","0.05",,"74","53"
