"","id","year","species","time_int","distance","dist_cat","flyover","count","display"
"366","TELL_5_10_4",2019,"SAVS","3","NA",1,"N","1","NA"
"367","COUN_4_12_4",2019,"CORE","0","NA",101,"N","1","NA"
"368","KOUG_5_13_4",2019,"AMGP","0","200",NA,"N","1","NA"
"369","KOUG_5_13_4",2019,"SAVS","3","NA",101,"N","1","NA"
"370","COUN_2_15_4",2019,"AMPI","0","NA",1,"N","2","NA"
"371","COUN_2_15_4",2019,"AMPI","9","NA",1,"N","1","NA"
"372","COUN_2_15_4",2019,"AMRO","8","283",NA,"N","1","NA"
"373","COUN_2_15_4",2019,"GCSP","0","NA",101,"N","2","NA"
"374","COUN_2_15_4",2019,"SAVS","5","NA",101,"N","1","NA"
"375","KOUG_3_16_4",2019,"ARWA","4","NA",101,"N","1","NA"
"376","KOUG_3_16_4",2019,"ATSP","0","NA",1,"N","3","NA"
"377","KOUG_3_16_4",2019,"GCSP","5","NA",1,"N","1","NA"
"378","KOUG_3_16_4",2019,"SAVS","6","NA",1,"N","1","NA"
"379","KOUG_1_17_4",2019,"GWFG","0","146",NA,"N","2","NA"
"380","KOUG_1_17_4",2019,"LALO","4","NA",101,"N","1","NA"
"381","KOUG_1_17_4",2019,"SAVS","2","NA",101,"N","1","NA"
"382","KOUG_1_17_4",2019,"WIPT","7","350",NA,"N","1","NA"
"383","TELL_1_19_4",2019,"GCSP","0","NA",101,"N","1","NA"
"384","TELL_1_19_4",2019,"SAVS","0","NA",1,"N","2","NA"
"385","TELL_1_19_4",2019,"SAVS","0","NA",101,"N","1","NA"
"386","TELL_1_19_4",2019,"WIPT","0","400",NA,"N","1","NA"
"387","TELL_1_19_4",2019,"WIPT","2","250",NA,"N","1","NA"
"388","COUN_4_19_4",2019,"GCSP","2","NA",101,"N","1","NA"
"389","COUN_4_19_4",2019,"SAVS","4","NA",101,"N","1","NA"
"390","COUN_4_19_4",2019,"WISN","9","350",NA,"N","1","NA"
"391","TELL_3_21_4",2019,"BLUE","6","NA",101,"N","1","NA"
"392","TELL_3_21_4",2019,"FOSP","0","NA",1,"N","1","NA"
"393","TELL_3_21_4",2019,"GCSP","4","NA",1,"N","1","NA"
"394","TELL_3_21_4",2019,"LALO","0","NA",1,"N","1","NA"
"395","TELL_3_21_4",2019,"LALO","2","NA",1,"N","1","NA"
"396","TELL_3_21_4",2019,"PAGP","3","149",NA,"N","1","NA"
"397","TELL_3_21_4",2019,"SAVS","5","NA",1,"N","1","NA"
"398","TELL_3_21_4",2019,"WIPT","1","300",NA,"N","1","NA"
"399","TELL_3_21_4",2019,"WIPT","3","400",NA,"N","1","NA"
"400","TELL_3_21_4",2019,"WIPT","6","300",NA,"N","1","NA"
"401","KOUG_3_21_4",2019,"ATSP","0","NA",101,"N","1","NA"
"402","KOUG_3_21_4",2019,"ATSP","1","NA",101,"N","1","NA"
"403","KOUG_3_21_4",2019,"GCSP","8","NA",101,"N","1","NA"
"404","KOUG_3_21_4",2019,"SQUIR","0","42",NA,"N","1","NA"
"405","KOUG_3_21_4",2019,"SQUIR","2","231",NA,"N","1","NA"
"406","KOUG_3_21_4",2019,"SQUIR","3","106",NA,"N","1","NA"
"407","KOUG_3_21_4",2019,"SQUIR","4","217",NA,"N","1","NA"
"408","KOUG_3_21_4",2019,"WIWA","5","NA",101,"N","1","NA"
"409","KOUG_3_21_4",2019,"YEWA","3","NA",101,"N","1","NA"
"410","TELL_5_23_4",2019,"AMPI","0","NA",1,"N","1","NA"
"411","TELL_5_23_4",2019,"AMPI","9","NA",1,"N","1","NA"
"412","TELL_5_23_4",2019,"AMRO","0","250",NA,"N","1","NA"
"413","TELL_5_23_4",2019,"GCSP","1","NA",101,"N","1","NA"
"414","KOUG_5_10_5",2019,"AMGP","0","134",NA,"N","1","NA"
"415","KOUG_5_10_5",2019,"SAVS","9","NA",1,"N","1","NA"
"416","COUN_5_12_5",2019,"AMRO","4","350",NA,"N","1","NA"
"417","COUN_5_12_5",2019,"ATSP","7","10",NA,"N","1","NA"
"418","COUN_5_12_5",2019,"CORA","5","193",NA,"N","1","NA"
"419","COUN_5_12_5",2019,"CORE","1","NA",1,"N","1","NA"
"420","COUN_5_12_5",2019,"LALO","2","NA",1,"N","1","NA"
"421","COUN_5_12_5",2019,"PAGP","6","125",NA,"N","3","NA"
"422","COUN_5_12_5",2019,"SAVS","2","NA",101,"N","1","NA"
"423","COUN_5_12_5",2019,"SM SHOREBIRD","8","120",NA,"N","1","NA"
"424","KOUG_5_17_5",2019,"GCTH","0","NA",101,"N","2","NA"
"425","KOUG_5_17_5",2019,"GCTH","2","NA",1,"N","1","NA"
"426","KOUG_5_17_5",2019,"SPSA","4","NA",1,"N","1","NA"
"427","KOUG_5_17_5",2019,"WCSP","1","NA",101,"N","1","NA"
"428","KOUG_5_17_5",2019,"WCSP","2","NA",1,"N","1","NA"
"429","KOUG_5_17_5",2019,"WIPT","4","170",NA,"N","1","NA"
"430","KOUG_5_17_5",2019,"YEWA","1","NA",101,"N","1","NA"
"431","KOUG_5_17_5",2019,"YEWA","9","NA",1,"N","1","NA"
"432","COUN_2_1_5",2019,"AMRO","5","350",NA,"N","1","NA"
"433","COUN_2_1_5",2019,"ARWA","0","NA",101,"N","2","NA"
"434","COUN_2_1_5",2019,"GCTH","2","NA",1,"N","2","NA"
"435","COUN_2_1_5",2019,"OCWA","4","NA",101,"N","1","NA"
"436","TELL_3_1_5",2019,"FOSP","4","NA",101,"N","1","NA"
"437","TELL_3_1_5",2019,"GCSP","0","NA",1,"N","1","NA"
"438","TELL_3_1_5",2019,"GCSP","1","NA",1,"N","1","NA"
"439","TELL_3_1_5",2019,"LALO","3","NA",1,"N","1","NA"
"440","TELL_3_1_5",2019,"LALO","7","NA",101,"N","1","NA"
"441","TELL_3_1_5",2019,"SAVS","1","NA",1,"N","1","NA"
"442","TELL_3_1_5",2019,"SONG","8","NA",101,"N","1","NA"
"443","TELL_3_1_5",2019,"WESA","5","NA",101,"N","3","NA"
"444","TELL_3_1_5",2019,"WHIM","6","300",NA,"N","1","NA"
"445","TELL_3_1_5",2019,"WIPT","0","200",NA,"N","1","NA"
"446","KOUG_1_3_5",2019,"ATSP","0","NA",101,"N","1","NA"
"447","KOUG_1_3_5",2019,"ATSP","8","NA",101,"N","1","NA"
"448","KOUG_1_3_5",2019,"BLUE","0","NA",101,"N","1","NA"
"449","KOUG_1_3_5",2019,"GCSP","8","NA",1,"N","1","NA"
"450","KOUG_1_3_5",2019,"GCTH","0","NA",1,"N","2","NA"
"451","KOUG_1_3_5",2019,"OCWA","0","NA",1,"N","1","NA"
"452","KOUG_1_3_5",2019,"SAVS","0","NA",1,"N","1","NA"
"453","KOUG_1_3_5",2019,"SAVS","2","NA",101,"N","1","NA"
"454","KOUG_1_3_5",2019,"WHIM","9","400",NA,"N","1","NA"
"455","KOUG_1_3_5",2019,"WIPT","0","157",NA,"N","1","NA"
"456","TELL_1_6_5",2019,"AMGP","4","250",NA,"N","1","NA"
"457","TELL_1_6_5",2019,"GCSP","0","NA",101,"N","1","NA"
"458","TELL_1_6_5",2019,"LALO","0","NA",1,"N","2","NA"
"459","TELL_1_6_5",2019,"ROPT","1","250",NA,"N","1","NA"
"460","TELL_1_6_5",2019,"ROPT","2","200",NA,"N","1","NA"
"461","TELL_1_6_5",2019,"WESA","3","NA",1,"N","2","NA"
"462","TELL_1_6_5",2019,"WIPT","0","200",NA,"N","1","NA"
"463","TELL_1_6_5",2019,"WIPT","1","200",NA,"N","1","NA"
"464","TELL_1_6_5",2019,"WIPT","5","300",NA,"N","1","NA"
"465","TELL_1_6_5",2019,"WIPT","8","200",NA,"N","1","NA"
"466","TELL_5_10_5",2019,"HOLA","9","NA",101,"N","1","NA"
"467","COUN_4_12_5",2019,"LTJA","3","97",NA,"N","1","NA"
"468","KOUG_5_13_5",2019,"GCSP","0","NA",1,"N","1","NA"
"469","KOUG_5_13_5",2019,"GCSP","0","NA",101,"N","1","NA"
"470","COUN_2_15_5",2019,"AMRO","6","314",NA,"N","1","NA"
"471","COUN_2_15_5",2019,"CORE","0","NA",1,"N","1","NA"
"472","COUN_2_15_5",2019,"GCSP","0","NA",101,"N","1","NA"
"473","COUN_2_15_5",2019,"GCSP","1","NA",101,"N","1","NA"
"474","COUN_2_15_5",2019,"GCTH","0","NA",101,"N","2","NA"
"475","KOUG_1_17_5",2019,"LALO","0","NA",101,"N","1","NA"
"476","KOUG_1_17_5",2019,"LALO","0","NA",1,"N","1","NA"
"477","KOUG_1_17_5",2019,"LALO","1","NA",1,"N","1","NA"
"478","KOUG_1_17_5",2019,"LALO","1","NA",1,"N","1","NA"
"479","KOUG_1_17_5",2019,"SAVS","2","NA",101,"N","1","NA"
"480","KOUG_1_17_5",2019,"WHIM","5","250",NA,"N","1","NA"
"481","TELL_1_19_5",2019,"FOSP","3","NA",101,"N","1","NA"
"482","TELL_1_19_5",2019,"GCSP","1","NA",101,"N","2","NA"
"483","TELL_1_19_5",2019,"LALO","0","NA",101,"N","1","NA"
"484","TELL_1_19_5",2019,"LALO","0","NA",1,"N","1","NA"
"485","TELL_1_19_5",2019,"LALO","9","NA",1,"N","1","NA"
"486","TELL_1_19_5",2019,"SAVS","2","NA",101,"N","1","NA"
"487","TELL_1_19_5",2019,"SAVS","3","NA",101,"N","1","NA"
"488","TELL_1_19_5",2019,"SAVS","6","NA",1,"N","1","NA"
"489","COUN_4_19_5",2019,"ARWA","5","NA",101,"N","2","NA"
"490","COUN_4_19_5",2019,"CORE","0","NA",1,"N","1","NA"
"491","COUN_4_19_5",2019,"FOSP","1","NA",101,"N","1","NA"
"492","COUN_4_19_5",2019,"GCSP","0","NA",101,"N","1","NA"
"493","COUN_4_19_5",2019,"GCTH","0","NA",1,"N","1","NA"
"494","COUN_4_19_5",2019,"SAVS","2","NA",1,"N","1","NA"
"495","COUN_4_19_5",2019,"WCSP","1","NA",1,"N","1","NA"
"496","COUN_4_19_5",2019,"WIWA","0","NA",101,"N","1","NA"
"497","COUN_4_19_5",2019,"YEWA","0","NA",1,"N","1","NA"
"498","KOUG_3_20_5",2019,"FOSP","1","NA",101,"N","3","NA"
"499","KOUG_3_20_5",2019,"GCSP","0","NA",101,"N","1","NA"
"500","KOUG_3_20_5",2019,"GCSP","1","NA",1,"N","1","NA"
"501","KOUG_3_20_5",2019,"NOWH","3","NA",1,"N","2","NA"
"502","KOUG_3_20_5",2019,"SAVS","1","NA",1,"N","1","NA"
"503","KOUG_3_20_5",2019,"SAVS","8","NA",101,"N","1","NA"
"504","KOUG_3_20_5",2019,"SQUIR","8","292",NA,"N","1","NA"
"505","KOUG_3_20_5",2019,"WISN","0","112",NA,"N","1","NA"
"506","TELL_3_21_5",2019,"BLUE","2","NA",101,"N","1","NA"
"507","TELL_3_21_5",2019,"HOLA","8","NA",101,"N","3","NA"
"508","TELL_3_21_5",2019,"LALO","1","NA",1,"N","1","NA"
"509","TELL_3_21_5",2019,"ROPT","3","50",NA,"N","2","NA"
"510","TELL_3_21_5",2019,"SNBU","2","NA",1,"N","1","NA"
"511","KOUG_4_21_5",2019,"AMRO","0","134",NA,"N","1","NA"
"512","KOUG_4_21_5",2019,"AMRO","3","101",NA,"N","1","NA"
"513","KOUG_4_21_5",2019,"ATSP","0","NA",1,"N","2","NA"
"514","KOUG_4_21_5",2019,"ATSP","9","NA",101,"N","1","NA"
"515","KOUG_4_21_5",2019,"CORE","7","NA",1,"N","1","NA"
"516","KOUG_4_21_5",2019,"FOSP","2","NA",101,"N","1","NA"
"517","KOUG_4_21_5",2019,"WIPT","2","260",NA,"N","1","NA"
"518","KOUG_4_21_5",2019,"WIPT","9","200",NA,"N","1","NA"
"519","TELL_5_23_5",2019,"AMRO","6","110",NA,"N","1","NA"
"520","TELL_5_23_5",2019,"CORE","0","NA",1,"N","1","NA"
"521","TELL_5_23_5",2019,"FOSP","0","NA",1,"N","1","NA"
"522","TELL_5_23_5",2019,"FOSP","1","NA",1,"N","1","NA"
"523","TELL_5_23_5",2019,"FOSP","2","NA",101,"N","1","NA"
"524","TELL_5_23_5",2019,"GCSP","1","NA",1,"N","2","NA"
"525","TELL_5_23_5",2019,"GCSP","4","NA",1,"N","1","NA"
"526","TELL_5_23_5",2019,"SAVS","2","NA",1,"N","1","NA"
"527","TELL_5_23_5",2019,"WCSP","9","NA",1,"N","1","NA"
"528","TELL_5_23_5",2019,"WIWA","1","NA",1,"N","3","NA"
"529","KOUG_5_10_6",2019,"SAVS","1","NA",1,"N","1","NA"
"530","KOUG_5_17_6",2019,"LALO","0","NA",1,"N","2","NA"
"531","KOUG_5_17_6",2019,"LTJA","2","163",NA,"N","1","NA"
"532","KOUG_5_17_6",2019,"SAVS","0","NA",101,"N","1","NA"
"533","KOUG_5_17_6",2019,"WHIM","0","200",NA,"N","1","NA"
"534","KOUG_5_17_6",2019,"WHIM","9","250",NA,"N","1","NA"
"535","KOUG_5_17_6",2019,"WIPT","5","215",NA,"N","1","NA"
"536","COUN_2_1_6",2019,"AMRO","6","400",NA,"N","1","NA"
"537","COUN_2_1_6",2019,"CORE","0","NA",1,"N","3","NA"
"538","COUN_2_1_6",2019,"FOSP","1","NA",101,"N","2","NA"
"539","COUN_2_1_6",2019,"FOSP","8","NA",1,"N","1","NA"
"540","COUN_2_1_6",2019,"GCSP","1","NA",101,"N","1","NA"
"541","COUN_2_1_6",2019,"GCSP","6","NA",1,"N","1","NA"
"542","COUN_2_1_6",2019,"YEWA","0","NA",101,"N","1","NA"
"543","COUN_2_1_6",2019,"YEWA","3","NA",1,"N","1","NA"
"544","KOUG_1_3_6",2019,"AMGP","0","119",NA,"N","1","NA"
"545","KOUG_1_3_6",2019,"ATSP","2","NA",101,"N","1","NA"
"546","KOUG_1_3_6",2019,"BTCU","6","260",NA,"N","1","NA"
"547","KOUG_1_3_6",2019,"FOSP","1","NA",101,"N","1","NA"
"548","KOUG_1_3_6",2019,"LALO","0","NA",1,"N","1","NA"
"549","KOUG_1_3_6",2019,"LALO","3","NA",1,"N","1","NA"
"550","KOUG_1_3_6",2019,"LALO","8","NA",1,"N","1","NA"
"551","KOUG_1_3_6",2019,"SAVS","1","NA",101,"N","1","NA"
"552","COUN_1_3_6",2019,"ARWA","0","NA",1,"N","1","NA"
"553","COUN_1_3_6",2019,"FOSP","1","NA",1,"N","1","NA"
"554","COUN_1_3_6",2019,"GCSP","0","NA",101,"N","1","NA"
"555","COUN_1_3_6",2019,"GCSP","5","NA",101,"N","1","NA"
"556","COUN_1_3_6",2019,"GCTH","0","NA",1,"N","1","NA"
"557","COUN_1_3_6",2019,"GCTH","0","NA",1,"N","1","NA"
"558","COUN_1_3_6",2019,"GCTH","3","NA",1,"N","1","NA"
"559","COUN_1_3_6",2019,"SAVS","0","NA",1,"N","1","NA"
"560","COUN_1_3_6",2019,"WCSP","1","NA",1,"N","1","NA"
"561","COUN_1_3_6",2019,"WISN","8","200",NA,"N","1","NA"
"562","TELL_1_6_6",2019,"BLUE","0","NA",1,"N","1","NA"
"563","TELL_1_6_6",2019,"FOSP","1","NA",1,"N","1","NA"
"564","TELL_1_6_6",2019,"GCSP","0","NA",101,"N","1","NA"
"565","TELL_1_6_6",2019,"GCSP","3","NA",1,"N","1","NA"
"566","TELL_1_6_6",2019,"LALO","4","NA",1,"N","2","NA"
"567","TELL_1_6_6",2019,"SAVS","0","NA",101,"N","2","NA"
"568","TELL_1_6_6",2019,"SAVS","9","NA",1,"N","1","NA"
"569","TELL_1_6_6",2019,"WESA","2","NA",1,"N","1","NA"
"570","TELL_4_9_6",2019,"GCSP","0","NA",101,"N","1","NA"
"571","TELL_4_9_6",2019,"LALO","0","NA",1,"N","2","NA"
"572","TELL_4_9_6",2019,"LALO","1","NA",1,"N","1","NA"
"573","TELL_4_9_6",2019,"LALO","1","NA",101,"N","1","NA"
"574","TELL_4_9_6",2019,"LALO","6","NA",101,"N","1","NA"
"575","TELL_4_9_6",2019,"PAGP","2","144",NA,"N","1","NA"
"576","TELL_4_9_6",2019,"SAVS","1","NA",1,"N","1","NA"
"577","TELL_4_9_6",2019,"WESA","0","NA",1,"N","1","NA"
"578","TELL_4_9_6",2019,"WIPT","2","250",NA,"N","1","NA"
"579","TELL_4_9_6",2019,"WIPT","2","300",NA,"N","1","NA"
"580","TELL_4_9_6",2019,"WISN","4","161",NA,"N","1","NA"
"581","COUN_4_10_6",2019,"AMRO","7","350",NA,"N","1","NA"
"582","COUN_4_10_6",2019,"ATSP","6","NA",1,"N","1","NA"
"583","COUN_4_10_6",2019,"FOSP","0","NA",1,"N","1","NA"
"584","COUN_4_10_6",2019,"FOSP","1","NA",101,"N","1","NA"
"585","COUN_4_10_6",2019,"GCSP","2","NA",101,"N","1","NA"
"586","COUN_4_10_6",2019,"LALO","9","NA",1,"N","3","NA"
"587","COUN_4_10_6",2019,"LTJA","3","250",NA,"N","1","NA"
"588","COUN_4_10_6",2019,"SAVS","1","NA",101,"N","1","NA"
"589","COUN_4_10_6",2019,"WCSP","1","NA",101,"N","1","NA"
"590","COUN_4_10_6",2019,"WIPT","0","75",NA,"N","1","NA"
"591","TELL_5_10_6",2019,"FOSP","1","NA",101,"N","1","NA"
"592","TELL_5_10_6",2019,"FOSP","4","NA",1,"N","1","NA"
"593","TELL_5_10_6",2019,"GCSP","0","NA",101,"N","1","NA"
"594","TELL_5_10_6",2019,"GCSP","1","NA",1,"N","1","NA"
"595","TELL_5_10_6",2019,"WIPT","2","326",NA,"N","1","NA"
"596","TELL_5_10_6",2019,"WISN","5","360",NA,"N","1","NA"
"597","COUN_3_12_6",2019,"CORE","6","NA",1,"N","1","NA"
"598","COUN_3_12_6",2019,"LALO","2","NA",1,"N","1","NA"
"599","COUN_3_12_6",2019,"LALO","7","NA",1,"N","1","NA"
"600","COUN_4_12_6",2019,"CORE","5","NA",1,"N","2","NA"
"601","COUN_4_12_6",2019,"LALO","0","NA",1,"N","1","NA"
"602","COUN_4_12_6",2019,"PAGP","3","166",NA,"N","1","NA"
"603","COUN_4_12_6",2019,"PAJA","1","138",NA,"N","1","NA"
"604","COUN_4_12_6",2019,"SAVS","0","NA",1,"N","3","NA"
"605","KOUG_5_13_6",2019,"AMGP","2","200",NA,"N","1","NA"
"606","KOUG_5_13_6",2019,"AMPI","0","NA",1,"N","1","NA"
"607","KOUG_5_13_6",2019,"AMPI","3","NA",1,"N","1","NA"
"608","KOUG_3_16_6",2019,"ATSP","0","NA",1,"N","1","NA"
"609","KOUG_3_16_6",2019,"FOSP","0","NA",101,"N","1","NA"
"610","KOUG_3_16_6",2019,"SAVS","0","NA",1,"N","1","NA"
"611","KOUG_3_16_6",2019,"SAVS","2","NA",1,"N","3","NA"
"612","COUN_3_19_6",2019,"ARWA","3","NA",101,"N","1","NA"
"613","COUN_3_19_6",2019,"BLUE","1","NA",101,"N","1","NA"
"614","COUN_3_19_6",2019,"FOSP","0","NA",101,"N","1","NA"
"615","COUN_3_19_6",2019,"FOSP","5","NA",101,"N","1","NA"
"616","COUN_3_19_6",2019,"GCSP","0","NA",1,"N","1","NA"
"617","COUN_3_19_6",2019,"GCSP","1","NA",101,"N","1","NA"
"618","COUN_3_19_6",2019,"GCSP","8","NA",101,"N","1","NA"
"619","COUN_3_19_6",2019,"GCTH","0","NA",101,"N","1","NA"
"620","COUN_3_19_6",2019,"GCTH","0","NA",101,"N","1","NA"
"621","COUN_3_19_6",2019,"SAVS","2","NA",101,"N","1","NA"
"622","COUN_3_19_6",2019,"YEWA","0","NA",101,"N","1","NA"
"623","COUN_3_19_6",2019,"YEWA","2","NA",101,"N","1","NA"
"624","KOUG_4_19_6",2019,"ATSP","0","60",NA,"N","1","NA"
"625","KOUG_4_19_6",2019,"WIPT","8","180",NA,"N","1","NA"
"626","COUN_4_19_6",2019,"AMRO","4","226",NA,"N","1","NA"
"627","COUN_4_19_6",2019,"ARWA","0","NA",101,"N","2","NA"
"628","COUN_4_19_6",2019,"FOSP","1","NA",101,"N","2","NA"
"629","COUN_4_19_6",2019,"GCSP","0","NA",101,"N","2","NA"
"630","COUN_4_19_6",2019,"GCTH","0","NA",101,"N","1","NA"
"631","COUN_4_19_6",2019,"SAVS","0","NA",1,"N","1","NA"
"632","COUN_4_19_6",2019,"YEWA","6","NA",1,"N","1","NA"
"633","KOUG_3_20_6",2019,"AMRO","0","100",NA,"N","1","NA"
"634","KOUG_3_20_6",2019,"AMRO","1","80",NA,"N","1","NA"
"635","KOUG_3_20_6",2019,"ATSP","6","NA",1,"N","1","NA"
"636","KOUG_3_20_6",2019,"CORE","7","NA",1,"N","2","NA"
"637","KOUG_3_20_6",2019,"FOSP","2","NA",1,"N","1","NA"
"638","KOUG_3_20_6",2019,"FOSP","6","NA",101,"N","1","NA"
"639","KOUG_3_20_6",2019,"FOSP","7","NA",1,"N","1","NA"
"640","KOUG_3_20_6",2019,"GCSP","4","NA",101,"N","1","NA"
"641","KOUG_3_20_6",2019,"GCTH","2","NA",1,"N","1","NA"
"642","KOUG_3_20_6",2019,"VATH","1","NA",1,"N","1","NA"
"643","KOUG_3_20_6",2019,"VATH","2","NA",1,"N","1","NA"
"644","KOUG_3_20_6",2019,"VATH","5","NA",101,"N","1","NA"
"645","KOUG_3_20_6",2019,"WIWA","0","NA",1,"N","1","NA"
"646","KOUG_3_20_6",2019,"WIWA","3","NA",1,"N","1","NA"
"647","KOUG_3_20_6",2019,"WIWA","4","NA",1,"N","1","NA"
"648","TELL_3_21_6",2019,"GCSP","0","NA",101,"N","1","NA"
"649","TELL_3_21_6",2019,"GCSP","0","NA",101,"N","1","NA"
"650","TELL_3_21_6",2019,"LALO","0","NA",1,"N","1","NA"
"651","TELL_3_21_6",2019,"LALO","2","NA",1,"N","1","NA"
"652","TELL_3_21_6",2019,"LTJA","2","300",NA,"N","1","NA"
"653","TELL_3_21_6",2019,"PAGP","9","200",NA,"N","1","NA"
"654","TELL_3_21_6",2019,"SAVS","5","NA",1,"N","1","NA"
"655","TELL_3_21_6",2019,"WESA","0","NA",101,"N","1","NA"
"656","TELL_3_21_6",2019,"WIPT","3","400",NA,"N","1","NA"
"657","TELL_3_21_6",2019,"WIPT","6","150",NA,"N","1","NA"
"658","TELL_3_21_6",2019,"WIPT","7","400",NA,"N","1","NA"
"659","TELL_3_21_6",2019,"WIPT","8","200",NA,"N","1","NA"
"660","TELL_5_23_6",2019,"AMPI","3","NA",1,"N","1","NA"
"661","TELL_5_23_6",2019,"AMPI","8","NA",1,"N","1","NA"
"662","TELL_5_23_6",2019,"AMRO","1","100",NA,"N","1","NA"
"663","TELL_5_23_6",2019,"GCSP","0","NA",101,"N","1","NA"
"664","TELL_5_23_6",2019,"NOWH","0","NA",1,"N","1","NA"
"665","TELL_5_23_6",2019,"ROPT","5","296",NA,"N","1","NA"
"666","KOUG_5_10_7",2019,"AMGP","9","200",NA,"N","1","NA"
"667","KOUG_5_10_7",2019,"ATSP","0","NA",101,"N","1","NA"
"668","KOUG_5_10_7",2019,"GCTH","7","NA",1,"N","1","NA"
"669","KOUG_5_10_7",2019,"SAVS","3","NA",1,"N","1","NA"
"670","KOUG_5_10_7",2019,"SAVS","7","NA",1,"N","1","NA"
"671","COUN_3_12_7",2019,"AMRO","9","130",NA,"N","1","NA"
"672","COUN_3_12_7",2019,"FOSP","0","NA",1,"N","6","NA"
"673","COUN_3_12_7",2019,"GCSP","6","NA",101,"N","1","NA"
"674","COUN_3_12_7",2019,"GCSP","9","NA",101,"N","1","NA"
"675","COUN_3_12_7",2019,"WCSP","7","NA",1,"N","1","NA"
"676","COUN_3_12_7",2019,"WIPT","2","150",NA,"N","1","NA"
"677","COUN_3_12_7",2019,"WIPT","4","100",NA,"N","1","NA"
"678","COUN_3_12_7",2019,"WIPT","8","150",NA,"N","1","NA"
"679","COUN_5_12_7",2019,"AMRO","0","150",NA,"N","1","NA"
"680","COUN_5_12_7",2019,"AMRO","9","200",NA,"N","1","NA"
"681","COUN_5_12_7",2019,"ATSP","0","NA",1,"N","2","NA"
"682","COUN_5_12_7",2019,"FOSP","0","NA",101,"N","1","NA"
"683","COUN_5_12_7",2019,"FOSP","6","NA",101,"N","1","NA"
"684","COUN_5_12_7",2019,"FOSP","7","NA",1,"N","1","NA"
"685","COUN_5_12_7",2019,"SAVS","8","NA",1,"N","1","NA"
"686","COUN_5_12_7",2019,"WCSP","2","NA",101,"N","1","NA"
"687","COUN_5_12_7",2019,"WCSP","3","NA",1,"N","1","NA"
"688","COUN_5_12_7",2019,"WHIM","5","300",NA,"N","1","NA"
"689","COUN_5_12_7",2019,"WIPT","2","175",NA,"N","1","NA"
"690","KOUG_5_17_7",2019,"ATSP","0","NA",101,"N","1","NA"
"691","KOUG_5_17_7",2019,"CORE","6","NA",1,"N","1","NA"
"692","KOUG_5_17_7",2019,"FOSP","1","NA",1,"N","1","NA"
"693","KOUG_5_17_7",2019,"GULL","4","400",NA,"N","3","NA"
"694","KOUG_5_17_7",2019,"LALO","7","NA",101,"N","1","NA"
"695","KOUG_5_17_7",2019,"SAVS","0","NA",1,"N","2","NA"
"696","KOUG_5_17_7",2019,"WESA","0","NA",1,"N","2","NA"
"697","KOUG_5_17_7",2019,"WIPT","9","125",NA,"N","1","NA"
"698","COUN_5_2_7",2019,"ARWA","0","NA",101,"N","1","NA"
"699","COUN_5_2_7",2019,"SAVS","1","NA",1,"N","2","NA"
"700","KOUG_1_3_7",2019,"BLUE","9","NA",101,"N","1","NA"
"701","KOUG_1_3_7",2019,"BTCU","0","300",NA,"N","1","NA"
"702","KOUG_1_3_7",2019,"LALO","0","NA",1,"N","1","NA"
"703","KOUG_1_3_7",2019,"LTJA","6","320",NA,"N","1","NA"
"704","KOUG_1_3_7",2019,"WIPT","0","300",NA,"N","1","NA"
"705","KOUG_1_3_7",2019,"WIPT","3","150",NA,"N","1","NA"
"706","COUN_1_3_7",2019,"ARWA","0","NA",101,"N","1","NA"
"707","COUN_1_3_7",2019,"LTJA","4","278",NA,"N","1","NA"
"708","COUN_1_3_7",2019,"SAVS","0","NA",101,"N","1","NA"
"709","TELL_3_4_7",2019,"PAGP","0","114",NA,"N","1","NA"
"710","TELL_3_4_7",2019,"PAGP","0","150",NA,"N","1","NA"
"711","TELL_4_5_7",2019,"ARWA","0","NA",101,"N","1","NA"
"712","TELL_4_5_7",2019,"ARWA","3","NA",101,"N","1","NA"
"713","TELL_4_5_7",2019,"ATSP","0","NA",101,"N","1","NA"
"714","TELL_4_5_7",2019,"ATSP","1","NA",1,"N","1","NA"
"715","TELL_4_5_7",2019,"FOSP","0","NA",101,"N","1","NA"
"716","TELL_4_5_7",2019,"GCSP","2","NA",101,"N","2","NA"
"717","TELL_4_5_7",2019,"GCTH","1","NA",101,"N","1","NA"
"718","TELL_4_5_7",2019,"GCTH","1","NA",1,"N","2","NA"
"719","TELL_4_5_7",2019,"SAVS","0","NA",1,"N","1","NA"
"720","TELL_4_5_7",2019,"SAVS","0","NA",1,"N","2","NA"
"721","TELL_4_9_7",2019,"LALO","0","NA",101,"N","1","NA"
"722","TELL_4_9_7",2019,"LALO","9","NA",101,"N","1","NA"
"723","TELL_4_9_7",2019,"NOWH","9","NA",101,"N","1","NA"
"724","TELL_4_9_7",2019,"SAVS","0","NA",101,"N","1","NA"
"725","TELL_4_9_7",2019,"WIPT","1","400",NA,"N","1","NA"
"726","COUN_4_10_7",2019,"CORE","5","NA",1,"N","1","NA"
"727","COUN_4_10_7",2019,"CORE","8","NA",1,"N","8","NA"
"728","COUN_4_10_7",2019,"FOSP","0","NA",1,"N","1","NA"
"729","COUN_4_10_7",2019,"FOSP","1","NA",1,"N","1","NA"
"730","COUN_4_10_7",2019,"FOSP","4","NA",1,"N","1","NA"
